Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 8:10 PM
Peak(N):,4280.6
Low(N):,-912.4
Time (sec),Reading (N) (Whackometer 2-0)
0.00000,-28.5
0.00002,-28.5
0.00004,-28.5
0.00006,-28.5
0.00008,-28.5
0.00010,-28.5
0.00012,-28.5
0.00014,-28.5
0.00016,-28.5
0.00018,54.4
0.00020,-28.5
0.00022,-28.5
0.00024,-28.5
0.00026,-28.5
0.00028,-28.5
0.00030,-28.5
0.00032,-28.5
0.00034,-28.5
0.00036,-28.5
0.00038,-28.5
0.00040,-0.8
0.00042,-28.5
0.00044,-28.5
0.00046,-28.5
0.00048,54.4
0.00050,-28.5
0.00052,-28.5
0.00054,-28.5
0.00056,-28.5
0.00058,54.4
0.00060,54.4
0.00062,-28.5
0.00064,54.4
0.00066,54.4
0.00068,-28.5
0.00070,54.4
0.00072,54.4
0.00074,54.4
0.00076,54.4
0.00078,54.4
0.00080,54.4
0.00082,-0.8
0.00084,54.4
0.00086,-28.5
0.00088,-28.5
0.00090,-28.5
0.00092,-28.5
0.00094,-28.5
0.00096,54.4
0.00098,54.4
0.00100,54.4
0.00102,-28.5
0.00104,54.4
0.00106,54.4
0.00108,54.4
0.00110,54.4
0.00112,54.4
0.00114,54.4
0.00116,54.4
0.00118,54.4
0.00120,54.4
0.00122,-0.8
0.00124,54.4
0.00126,-28.5
0.00128,-28.5
0.00130,-28.5
0.00132,-28.5
0.00134,-28.5
0.00136,54.4
0.00138,54.4
0.00140,54.4
0.00142,-28.5
0.00144,54.4
0.00146,54.4
0.00148,54.4
0.00150,-28.5
0.00152,54.4
0.00154,-28.5
0.00156,-28.5
0.00158,54.4
0.00160,-28.5
0.00162,26.8
0.00164,54.4
0.00166,54.4
0.00168,54.4
0.00170,-28.5
0.00172,-28.5
0.00174,54.4
0.00176,54.4
0.00178,54.4
0.00180,54.4
0.00182,54.4
0.00184,54.4
0.00186,54.4
0.00188,54.4
0.00190,54.4
0.00192,54.4
0.00194,-28.5
0.00196,-28.5
0.00198,54.4
0.00200,54.4
0.00202,26.8
0.00204,54.4
0.00206,54.4
0.00208,54.4
0.00210,54.4
0.00212,-28.5
0.00214,54.4
0.00216,54.4
0.00218,54.4
0.00220,-28.5
0.00222,54.4
0.00224,54.4
0.00226,54.4
0.00228,54.4
0.00230,-28.5
0.00232,54.4
0.00234,-28.5
0.00236,54.4
0.00238,54.4
0.00240,54.4
0.00242,54.4
0.00244,26.8
0.00246,54.4
0.00248,54.4
0.00250,54.4
0.00252,54.4
0.00254,-28.5
0.00256,54.4
0.00258,54.4
0.00260,54.4
0.00262,54.4
0.00264,54.4
0.00266,54.4
0.00268,-28.5
0.00270,54.4
0.00272,54.4
0.00274,54.4
0.00276,54.4
0.00278,54.4
0.00280,54.4
0.00282,54.4
0.00284,54.4
0.00286,26.8
0.00288,-28.5
0.00290,-28.5
0.00292,54.4
0.00294,-28.5
0.00296,54.4
0.00298,54.4
0.00300,-28.5
0.00302,54.4
0.00304,-28.5
0.00306,54.4
0.00308,54.4
0.00310,-28.5
0.00312,-28.5
0.00314,54.4
0.00316,54.4
0.00318,54.4
0.00320,54.4
0.00322,-28.5
0.00324,54.4
0.00326,54.4
0.00328,26.8
0.00330,-28.5
0.00332,54.4
0.00334,54.4
0.00336,-28.5
0.00338,-28.5
0.00340,-28.5
0.00342,54.4
0.00344,54.4
0.00346,-28.5
0.00348,54.4
0.00350,54.4
0.00352,54.4
0.00354,54.4
0.00356,54.4
0.00358,54.4
0.00360,54.4
0.00362,-28.5
0.00364,-28.5
0.00366,54.4
0.00368,26.8
0.00370,-28.5
0.00372,54.4
0.00374,54.4
0.00376,-28.5
0.00378,54.4
0.00380,54.4
0.00382,54.4
0.00384,-28.5
0.00386,54.4
0.00388,-28.5
0.00390,54.4
0.00392,-28.5
0.00394,54.4
0.00396,54.4
0.00398,54.4
0.00400,54.4
0.00402,54.4
0.00404,54.4
0.00406,54.4
0.00408,54.4
