# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.68360 sec
# Suffix trimmed: 0.73600 - 0.99998 sec
# Event start: 0.68360 sec
# Event end: 0.73600 sec
# Baseline (N): 9.4
# Nickname: 6mm shoktec hi impact foam 2mm kydex · 6.1kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 7:54 PM
Peak(N):,6086.2
Low(N):,-1509.8
Time (sec),Reading (N) (Whackometer 2-0)
0.68360,9.4
0.68362,9.4
0.68364,9.4
0.68366,9.4
0.68368,9.4
0.68370,9.4
0.68372,9.4
0.68374,9.4
0.68376,9.4
0.68378,9.4
0.68380,9.4
0.68382,9.4
0.68384,9.4
0.68386,9.4
0.68388,9.4
0.68390,37.0
0.68392,37.0
0.68394,37.0
0.68396,37.0
0.68398,37.0
0.68400,37.0
0.68402,37.0
0.68404,37.0
0.68406,37.0
0.68408,37.0
0.68410,37.0
0.68412,37.0
0.68414,119.9
0.68416,37.0
0.68418,119.9
0.68420,119.9
0.68422,119.9
0.68424,119.9
0.68426,119.9
0.68428,119.9
0.68430,147.5
0.68432,119.9
0.68434,147.5
0.68436,147.5
0.68438,147.5
0.68440,147.5
0.68442,147.5
0.68444,147.5
0.68446,230.4
0.68448,230.4
0.68450,258.0
0.68452,258.0
0.68454,258.0
0.68456,258.0
0.68458,258.0
0.68460,340.9
0.68462,368.5
0.68464,451.3
0.68466,479.0
0.68468,617.1
0.68470,782.8
0.68472,893.3
0.68474,1114.3
0.68476,1252.4
0.68478,1556.2
0.68480,1887.7
0.68482,2246.8
0.68484,2688.7
0.68486,3103.0
0.68488,3572.6
0.68490,4014.6
0.68492,4456.5
0.68494,4870.8
0.68496,5119.4
0.68498,5312.8
0.68500,5423.3
0.68502,5450.9
0.68504,5423.3
0.68506,5395.7
0.68508,5340.4
0.68510,5229.9
0.68512,5229.9
0.68514,5229.9
0.68516,5312.8
0.68518,5340.4
0.68520,5450.9
0.68522,5644.3
0.68524,5782.4
0.68526,5892.9
0.68528,6003.3
0.68530,6086.2
0.68532,6086.2
0.68534,6003.3
0.68536,5975.7
0.68538,5865.2
0.68540,5671.9
0.68542,5450.9
0.68544,5202.3
0.68546,4981.3
0.68548,4677.5
0.68550,4456.5
0.68552,4235.5
0.68554,4125.1
0.68556,3986.9
0.68558,3904.1
0.68560,3793.6
0.68562,3793.6
0.68564,3766.0
0.68566,3766.0
0.68568,3683.1
0.68570,3655.5
0.68572,3545.0
0.68574,3434.5
0.68576,3213.5
0.68578,3103.0
0.68580,3020.2
0.68582,2909.7
0.68584,2771.6
0.68586,2688.7
0.68588,2688.7
0.68590,2688.7
0.68592,2578.2
0.68594,2661.1
0.68596,2688.7
0.68598,2771.6
0.68600,2799.2
0.68602,2909.7
0.68604,3020.2
0.68606,3103.0
0.68608,3103.0
0.68610,3103.0
0.68612,3020.2
0.68614,2964.9
0.68616,2882.1
0.68618,2771.6
0.68620,2771.6
0.68622,2688.7
0.68624,2688.7
0.68626,2771.6
0.68628,2799.2
0.68630,2799.2
0.68632,2882.1
0.68634,2882.1
0.68636,2799.2
0.68638,2771.6
0.68640,2688.7
0.68642,2578.2
0.68644,2467.7
0.68646,2329.6
0.68648,2136.3
0.68650,1998.2
0.68652,1749.6
0.68654,1556.2
0.68656,1335.2
0.68658,1141.9
0.68660,1003.8
0.68662,810.4
0.68664,699.9
0.68666,589.5
0.68668,451.3
0.68670,340.9
0.68672,230.4
0.68674,119.9
0.68676,9.4
0.68678,-101.1
0.68680,-211.6
0.68682,-322.1
0.68684,-515.4
0.68686,-625.9
0.68688,-764.0
0.68690,-957.4
0.68692,-1067.9
0.68694,-1178.4
0.68696,-1206.0
0.68698,-1316.5
0.68700,-1399.3
0.68702,-1399.3
0.68704,-1399.3
0.68706,-1426.9
0.68708,-1426.9
0.68710,-1426.9
0.68712,-1426.9
0.68714,-1426.9
0.68716,-1426.9
0.68718,-1509.8
0.68720,-1509.8
0.68722,-1509.8
0.68724,-1509.8
0.68726,-1509.8
0.68728,-1509.8
0.68730,-1426.9
0.68732,-1399.3
0.68734,-1316.5
0.68736,-1288.8
0.68738,-1206.0
0.68740,-1095.5
0.68742,-985.0
0.68744,-874.5
0.68746,-764.0
0.68748,-625.9
0.68750,-543.0
0.68752,-404.9
0.68754,-294.4
0.68756,-211.6
0.68758,-101.1
0.68760,9.4
0.68762,37.0
0.68764,119.9
0.68766,230.4
0.68768,340.9
0.68770,368.5
0.68772,479.0
0.68774,589.5
0.68776,699.9
0.68778,810.4
0.68780,893.3
0.68782,1003.8
0.68784,1114.3
0.68786,1141.9
0.68788,1224.8
0.68790,1252.4
0.68792,1252.4
0.68794,1224.8
0.68796,1141.9
0.68798,1141.9
0.68800,1114.3
0.68802,1003.8
0.68804,1003.8
0.68806,893.3
0.68808,810.4
0.68810,782.8
0.68812,699.9
0.68814,672.3
0.68816,589.5
0.68818,589.5
0.68820,561.8
0.68822,479.0
0.68824,451.3
0.68826,368.5
0.68828,340.9
0.68830,230.4
0.68832,119.9
0.68834,37.0
0.68836,-73.5
0.68838,-101.1
0.68840,-211.6
0.68842,-294.4
0.68844,-322.1
0.68846,-404.9
0.68848,-432.6
0.68850,-515.4
0.68852,-515.4
0.68854,-543.0
0.68856,-543.0
0.68858,-543.0
0.68860,-543.0
0.68862,-543.0
0.68864,-625.9
0.68866,-625.9
0.68868,-625.9
0.68870,-681.2
0.68872,-736.4
0.68874,-736.4
0.68876,-764.0
0.68878,-764.0
0.68880,-846.9
0.68882,-846.9
0.68884,-846.9
0.68886,-764.0
0.68888,-764.0
0.68890,-736.4
0.68892,-653.5
0.68894,-625.9
0.68896,-543.0
0.68898,-515.4
0.68900,-432.6
0.68902,-432.6
0.68904,-404.9
0.68906,-349.7
0.68908,-322.1
0.68910,-322.1
0.68912,-294.4
0.68914,-294.4
0.68916,-211.6
0.68918,-211.6
0.68920,-184.0
0.68922,-101.1
0.68924,-101.1
0.68926,-73.5
0.68928,9.4
0.68930,37.0
0.68932,119.9
0.68934,147.5
0.68936,147.5
0.68938,147.5
0.68940,230.4
0.68942,230.4
0.68944,202.7
0.68946,230.4
0.68948,147.5
0.68950,147.5
0.68952,147.5
0.68954,119.9
0.68956,119.9
0.68958,119.9
0.68960,119.9
0.68962,147.5
0.68964,147.5
0.68966,147.5
0.68968,147.5
0.68970,230.4
0.68972,230.4
0.68974,230.4
0.68976,230.4
0.68978,230.4
0.68980,202.7
0.68982,147.5
0.68984,147.5
0.68986,147.5
0.68988,119.9
0.68990,119.9
0.68992,37.0
