# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.68248 sec
# Suffix trimmed: 0.75216 - 0.99998 sec
# Event start: 0.68248 sec
# Event end: 0.75216 sec
# Baseline (N): 37.6
# Nickname: 6mm ensilite foam 2mmkydex · 6.3kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 8:20 PM
Peak(N):,6335.4
Low(N):,-1481.6
Time (sec),Reading (N) (Whackometer 2-0)
0.68248,37.6
0.68250,37.6
0.68252,37.6
0.68254,37.6
0.68256,37.6
0.68258,37.6
0.68260,37.6
0.68262,37.6
0.68264,37.6
0.68266,37.6
0.68268,37.6
0.68270,37.6
0.68272,37.6
0.68274,37.6
0.68276,37.6
0.68278,37.6
0.68280,37.6
0.68282,9.9
0.68284,37.6
0.68286,37.6
0.68288,37.6
0.68290,37.6
0.68292,37.6
0.68294,37.6
0.68296,37.6
0.68298,37.6
0.68300,37.6
0.68302,37.6
0.68304,37.6
0.68306,37.6
0.68308,37.6
0.68310,37.6
0.68312,37.6
0.68314,37.6
0.68316,37.6
0.68318,37.6
0.68320,37.6
0.68322,37.6
0.68324,65.2
0.68326,65.2
0.68328,65.2
0.68330,65.2
0.68332,65.2
0.68334,65.2
0.68336,65.2
0.68338,65.2
0.68340,65.2
0.68342,65.2
0.68344,65.2
0.68346,65.2
0.68348,148.1
0.68350,148.1
0.68352,148.1
0.68354,148.1
0.68356,148.1
0.68358,148.1
0.68360,175.7
0.68362,175.7
0.68364,175.7
0.68366,175.7
0.68368,258.5
0.68370,258.5
0.68372,258.5
0.68374,258.5
0.68376,258.5
0.68378,286.2
0.68380,286.2
0.68382,369.0
0.68384,369.0
0.68386,369.0
0.68388,369.0
0.68390,369.0
0.68392,396.7
0.68394,396.7
0.68396,424.3
0.68398,479.5
0.68400,479.5
0.68402,479.5
0.68404,479.5
0.68406,507.1
0.68408,590.0
0.68410,590.0
0.68412,590.0
0.68414,590.0
0.68416,617.6
0.68418,700.5
0.68420,700.5
0.68422,728.1
0.68424,838.6
0.68426,1059.6
0.68428,1473.9
0.68430,1943.5
0.68432,2578.8
0.68434,3269.3
0.68436,3904.6
0.68438,4678.0
0.68440,5230.5
0.68442,5147.6
0.68444,5368.6
0.68446,5921.0
0.68448,6335.4
0.68450,6114.4
0.68452,5810.5
0.68454,5700.1
0.68456,5479.1
0.68458,5009.5
0.68460,4484.7
0.68462,4125.6
0.68464,3794.1
0.68466,3490.3
0.68468,3379.8
0.68470,3379.8
0.68472,3379.8
0.68474,3573.2
0.68476,3711.3
0.68478,4015.1
0.68480,4263.7
0.68482,4595.2
0.68484,4926.6
0.68486,5037.1
0.68488,4926.6
0.68490,4816.2
0.68492,4678.0
0.68494,4374.2
0.68496,4015.1
0.68498,3600.8
0.68500,3490.3
0.68502,3269.3
0.68504,3131.2
0.68506,3131.2
0.68508,3324.6
0.68510,3600.8
0.68512,3904.6
0.68514,4153.2
0.68516,4567.6
0.68518,4926.6
0.68520,5147.6
0.68522,5230.5
0.68524,5147.6
0.68526,5147.6
0.68528,5009.5
0.68530,4705.7
0.68532,4374.2
0.68534,4125.6
0.68536,3821.8
0.68538,3600.8
0.68540,3462.7
0.68542,3379.8
0.68544,3490.3
0.68546,3683.7
0.68548,3794.1
0.68550,3904.6
0.68552,4125.6
0.68554,4263.7
0.68556,4263.7
0.68558,4153.2
0.68560,4042.7
0.68562,3821.8
0.68564,3490.3
0.68566,3131.2
0.68568,2689.3
0.68570,2385.4
0.68572,2136.8
0.68574,1833.0
0.68576,1612.0
0.68578,1501.5
0.68580,1501.5
0.68582,1501.5
0.68584,1473.9
0.68586,1473.9
0.68588,1501.5
0.68590,1501.5
0.68592,1391.0
0.68594,1363.4
0.68596,1252.9
0.68598,1142.4
0.68600,921.5
0.68602,700.5
0.68604,507.1
0.68606,369.0
0.68608,175.7
0.68610,37.6
0.68612,-45.3
0.68614,-155.8
0.68616,-293.9
0.68618,-293.9
0.68620,-266.3
0.68622,-293.9
0.68624,-321.5
0.68626,-266.3
0.68628,-183.4
0.68630,-266.3
0.68632,-293.9
0.68634,-404.4
0.68636,-597.7
0.68638,-735.8
0.68640,-929.2
0.68642,-1067.3
0.68644,-1177.8
0.68646,-1288.3
0.68648,-1371.2
0.68650,-1398.8
0.68652,-1481.6
0.68654,-1481.6
0.68656,-1481.6
0.68658,-1371.2
0.68660,-1260.7
0.68662,-1067.3
0.68664,-956.8
0.68666,-818.7
0.68668,-735.8
0.68670,-735.8
0.68672,-708.2
0.68674,-708.2
0.68676,-735.8
0.68678,-818.7
0.68680,-846.3
0.68682,-929.2
