# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.75752 sec
# Suffix trimmed: 0.85704 - 0.99998 sec
# Event start: 0.75752 sec
# Event end: 0.85704 sec
# Baseline (N): -26.5
# Nickname: 7mm poronxrd hexgrid 2mmkydex · 4.2kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 8:05 PM
Peak(N):,4172.0
Low(N):,-827.6
Time (sec),Reading (N) (Whackometer 2-0)
0.75752,56.3
0.75754,-26.5
0.75756,56.3
0.75758,56.3
0.75760,56.3
0.75762,56.3
0.75764,1.1
0.75766,-26.5
0.75768,-26.5
0.75770,56.3
0.75772,-26.5
0.75774,-26.5
0.75776,-26.5
0.75778,56.3
0.75780,56.3
0.75782,-26.5
0.75784,-26.5
0.75786,56.3
0.75788,-26.5
0.75790,56.3
0.75792,56.3
0.75794,-26.5
0.75796,-26.5
0.75798,56.3
0.75800,-26.5
0.75802,56.3
0.75804,-26.5
0.75806,56.3
0.75808,28.7
0.75810,-26.5
0.75812,-26.5
0.75814,-26.5
0.75816,56.3
0.75818,56.3
0.75820,-26.5
0.75822,-26.5
0.75824,-26.5
0.75826,56.3
0.75828,56.3
0.75830,-26.5
0.75832,56.3
0.75834,-26.5
0.75836,56.3
0.75838,-26.5
0.75840,56.3
0.75842,56.3
0.75844,-26.5
0.75846,-26.5
0.75848,56.3
0.75850,56.3
0.75852,28.7
0.75854,-26.5
0.75856,56.3
0.75858,56.3
0.75860,-26.5
0.75862,-26.5
0.75864,56.3
0.75866,56.3
0.75868,56.3
0.75870,56.3
0.75872,56.3
0.75874,-26.5
0.75876,56.3
0.75878,56.3
0.75880,56.3
0.75882,56.3
0.75884,56.3
0.75886,56.3
0.75888,56.3
0.75890,56.3
0.75892,56.3
0.75894,56.3
0.75896,28.7
0.75898,-26.5
0.75900,56.3
0.75902,-26.5
0.75904,-26.5
0.75906,-26.5
0.75908,-26.5
0.75910,-26.5
0.75912,56.3
0.75914,-26.5
0.75916,56.3
0.75918,56.3
0.75920,56.3
0.75922,-26.5
0.75924,-26.5
0.75926,56.3
0.75928,56.3
0.75930,56.3
0.75932,56.3
0.75934,84.0
0.75936,84.0
0.75938,84.0
0.75940,166.8
0.75942,194.5
0.75944,194.5
0.75946,277.3
0.75948,304.9
0.75950,304.9
0.75952,387.8
0.75954,387.8
0.75956,415.4
0.75958,498.3
0.75960,498.3
0.75962,525.9
0.75964,608.8
0.75966,636.4
0.75968,719.3
0.75970,746.9
0.75972,829.8
0.75974,857.4
0.75976,967.9
0.75978,1050.7
0.75980,1161.2
0.75982,1216.5
0.75984,1271.7
0.75986,1382.2
0.75988,1409.8
0.75990,1520.3
0.75992,1603.2
0.75994,1713.7
0.75996,1824.2
0.75998,1934.6
0.76000,1962.3
0.76002,2072.7
0.76004,2155.6
0.76006,2293.7
0.76008,2404.2
0.76010,2514.7
0.76012,2625.2
0.76014,2735.7
0.76016,2846.2
0.76018,2956.6
0.76020,3067.1
0.76022,3177.6
0.76024,3260.5
0.76026,3371.0
0.76028,3398.6
0.76030,3481.5
0.76032,3509.1
0.76034,3592.0
0.76036,3702.4
0.76038,3702.4
0.76040,3812.9
0.76042,3840.6
0.76044,3923.4
0.76046,3951.0
0.76048,4033.9
0.76050,4033.9
0.76052,4061.5
0.76054,4144.4
0.76056,4144.4
0.76058,4144.4
0.76060,4144.4
0.76062,4144.4
0.76064,4144.4
0.76066,4144.4
0.76068,4144.4
0.76070,4144.4
0.76072,4144.4
0.76074,4144.4
0.76076,4144.4
0.76078,4144.4
0.76080,4144.4
0.76082,4144.4
0.76084,4144.4
0.76086,4172.0
0.76088,4172.0
0.76090,4172.0
0.76092,4172.0
0.76094,4172.0
0.76096,4172.0
0.76098,4172.0
0.76100,4144.4
0.76102,4144.4
0.76104,4061.5
0.76106,4033.9
0.76108,3951.0
0.76110,3951.0
0.76112,3923.4
0.76114,3923.4
0.76116,3840.6
0.76118,3812.9
0.76120,3730.1
0.76122,3619.6
0.76124,3592.0
0.76126,3509.1
0.76128,3398.6
0.76130,3288.1
0.76132,3177.6
0.76134,3067.1
0.76136,2956.6
0.76138,2818.5
0.76140,2708.1
0.76142,2514.7
0.76144,2376.6
0.76146,2183.2
0.76148,2072.7
0.76150,1934.6
0.76152,1741.3
0.76154,1630.8
0.76156,1492.7
0.76158,1382.2
0.76160,1188.8
0.76162,1050.7
0.76164,857.4
0.76166,746.9
0.76168,608.8
0.76170,415.4
0.76172,304.9
0.76174,166.8
0.76176,56.3
0.76178,-54.1
0.76180,-164.6
0.76182,-275.1
0.76184,-385.6
0.76186,-468.5
0.76188,-579.0
0.76190,-606.6
0.76192,-689.4
0.76194,-717.1
0.76196,-717.1
0.76198,-799.9
0.76200,-799.9
0.76202,-799.9
0.76204,-827.6
0.76206,-799.9
0.76208,-799.9
0.76210,-717.1
0.76212,-717.1
0.76214,-689.4
0.76216,-606.6
0.76218,-579.0
0.76220,-496.1
0.76222,-468.5
0.76224,-358.0
0.76226,-275.1
0.76228,-164.6
0.76230,-137.0
0.76232,-26.5
0.76234,56.3
0.76236,84.0
0.76238,166.8
0.76240,194.5
0.76242,277.3
0.76244,304.9
0.76246,415.4
0.76248,415.4
0.76250,498.3
0.76252,498.3
0.76254,525.9
0.76256,525.9
0.76258,608.8
0.76260,608.8
0.76262,525.9
0.76264,525.9
0.76266,525.9
0.76268,498.3
0.76270,498.3
0.76272,415.4
0.76274,360.2
0.76276,304.9
0.76278,277.3
0.76280,166.8
0.76282,84.0
0.76284,56.3
0.76286,-26.5
0.76288,-54.1
0.76290,-137.0
0.76292,-164.6
0.76294,-247.5
0.76296,-275.1
0.76298,-358.0
0.76300,-385.6
0.76302,-468.5
0.76304,-496.1
0.76306,-496.1
0.76308,-579.0
0.76310,-579.0
0.76312,-579.0
0.76314,-606.6
0.76316,-606.6
0.76318,-606.6
0.76320,-579.0
0.76322,-579.0
0.76324,-496.1
0.76326,-496.1
0.76328,-468.5
0.76330,-385.6
0.76332,-358.0
0.76334,-275.1
0.76336,-164.6
0.76338,-137.0
0.76340,-54.1
0.76342,-26.5
0.76344,84.0
0.76346,166.8
0.76348,194.5
0.76350,304.9
0.76352,360.2
0.76354,415.4
