Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 7:31 PM
Peak(N):,4716.4
Low(N):,-807.9
Time (sec),Reading (N) (Whackometer 2-0)
0.00000,48.3
0.00002,48.3
0.00004,48.3
0.00006,48.3
0.00008,48.3
0.00010,48.3
0.00012,48.3
0.00014,48.3
0.00016,48.3
0.00018,48.3
0.00020,20.7
0.00022,48.3
0.00024,48.3
0.00026,48.3
0.00028,48.3
0.00030,48.3
0.00032,48.3
0.00034,48.3
0.00036,48.3
0.00038,48.3
0.00040,48.3
0.00042,48.3
0.00044,48.3
0.00046,48.3
0.00048,48.3
0.00050,48.3
0.00052,48.3
0.00054,48.3
0.00056,48.3
0.00058,48.3
0.00060,48.3
0.00062,48.3
0.00064,48.3
0.00066,20.7
0.00068,48.3
0.00070,48.3
0.00072,48.3
0.00074,48.3
0.00076,48.3
0.00078,-34.5
0.00080,-34.5
0.00082,48.3
0.00084,48.3
0.00086,48.3
0.00088,48.3
0.00090,48.3
0.00092,48.3
0.00094,48.3
0.00096,48.3
0.00098,48.3
0.00100,48.3
0.00102,48.3
0.00104,48.3
0.00106,48.3
0.00108,48.3
0.00110,48.3
0.00112,20.7
0.00114,48.3
0.00116,48.3
0.00118,-34.5
0.00120,48.3
0.00122,48.3
0.00124,-34.5
0.00126,48.3
0.00128,48.3
0.00130,48.3
0.00132,48.3
0.00134,48.3
0.00136,48.3
0.00138,48.3
0.00140,48.3
0.00142,48.3
0.00144,48.3
0.00146,48.3
0.00148,48.3
0.00150,48.3
0.00152,48.3
0.00154,48.3
0.00156,20.7
0.00158,48.3
0.00160,48.3
0.00162,48.3
0.00164,48.3
0.00166,48.3
0.00168,48.3
0.00170,48.3
0.00172,48.3
0.00174,48.3
0.00176,48.3
0.00178,48.3
0.00180,48.3
0.00182,48.3
0.00184,-34.5
0.00186,48.3
0.00188,48.3
0.00190,48.3
0.00192,48.3
0.00194,48.3
0.00196,48.3
0.00198,20.7
0.00200,48.3
0.00202,48.3
0.00204,48.3
0.00206,48.3
0.00208,48.3
0.00210,48.3
0.00212,48.3
0.00214,48.3
0.00216,48.3
0.00218,48.3
0.00220,-34.5
0.00222,48.3
0.00224,48.3
0.00226,48.3
0.00228,48.3
0.00230,48.3
0.00232,48.3
0.00234,48.3
0.00236,48.3
0.00238,48.3
0.00240,48.3
0.00242,20.7
0.00244,-34.5
0.00246,48.3
0.00248,48.3
0.00250,48.3
0.00252,48.3
0.00254,48.3
0.00256,48.3
0.00258,48.3
0.00260,48.3
0.00262,-34.5
0.00264,48.3
0.00266,48.3
0.00268,48.3
0.00270,48.3
0.00272,48.3
0.00274,48.3
0.00276,-34.5
0.00278,48.3
0.00280,48.3
0.00282,48.3
0.00284,48.3
0.00286,-34.5
0.00288,48.3
0.00290,48.3
0.00292,-34.5
0.00294,48.3
0.00296,-34.5
0.00298,48.3
0.00300,48.3
0.00302,48.3
0.00304,48.3
0.00306,48.3
0.00308,48.3
0.00310,48.3
0.00312,48.3
0.00314,48.3
0.00316,48.3
0.00318,48.3
0.00320,48.3
0.00322,48.3
0.00324,48.3
0.00326,48.3
0.00328,48.3
0.00330,48.3
0.00332,48.3
0.00334,-34.5
0.00336,48.3
0.00338,48.3
0.00340,48.3
0.00342,48.3
0.00344,48.3
0.00346,48.3
0.00348,48.3
0.00350,48.3
0.00352,48.3
0.00354,48.3
0.00356,48.3
0.00358,48.3
0.00360,48.3
0.00362,48.3
0.00364,48.3
0.00366,48.3
0.00368,48.3
0.00370,48.3
0.00372,48.3
0.00374,48.3
0.00376,20.7
0.00378,48.3
0.00380,48.3
0.00382,48.3
0.00384,48.3
0.00386,48.3
0.00388,48.3
0.00390,48.3
0.00392,48.3
0.00394,48.3
0.00396,48.3
0.00398,48.3
0.00400,48.3
0.00402,48.3
0.00404,48.3
0.00406,48.3
0.00408,48.3
0.00410,48.3
0.00412,48.3
0.00414,48.3
0.00416,48.3
0.00418,20.7
0.00420,48.3
0.00422,48.3
0.00424,48.3
0.00426,48.3
0.00428,48.3
0.00430,48.3
0.00432,48.3
0.00434,48.3
0.00436,48.3
0.00438,48.3
0.00440,48.3
0.00442,48.3
0.00444,48.3
0.00446,48.3
0.00448,48.3
0.00450,48.3
0.00452,48.3
0.00454,48.3
0.00456,48.3
0.00458,48.3
0.00460,48.3
0.00462,20.7
0.00464,48.3
0.00466,48.3
0.00468,48.3
0.00470,48.3
0.00472,48.3
0.00474,48.3
0.00476,48.3
0.00478,48.3
0.00480,48.3
0.00482,48.3
0.00484,48.3
0.00486,48.3
0.00488,48.3
0.00490,48.3
0.00492,48.3
0.00494,48.3
0.00496,48.3
0.00498,48.3
0.00500,48.3
0.00502,48.3
0.00504,48.3
0.00506,48.3
0.00508,48.3
0.00510,48.3
0.00512,48.3
0.00514,48.3
0.00516,48.3
0.00518,48.3
0.00520,48.3
0.00522,48.3
0.00524,48.3
0.00526,48.3
0.00528,48.3
0.00530,48.3
0.00532,48.3
0.00534,48.3
0.00536,48.3
0.00538,48.3
0.00540,48.3
0.00542,48.3
0.00544,48.3
0.00546,48.3
0.00548,48.3
0.00550,48.3
0.00552,20.7
0.00554,48.3
0.00556,48.3
0.00558,48.3
0.00560,48.3
0.00562,48.3
0.00564,48.3
0.00566,48.3
0.00568,48.3
0.00570,48.3
0.00572,48.3
0.00574,48.3
0.00576,48.3
0.00578,48.3
0.00580,48.3
0.00582,48.3
0.00584,48.3
0.00586,48.3
0.00588,48.3
0.00590,48.3
0.00592,48.3
0.00594,48.3
0.00596,20.7
0.00598,48.3
0.00600,48.3
0.00602,48.3
0.00604,48.3
0.00606,48.3
0.00608,48.3
0.00610,-34.5
0.00612,48.3
0.00614,48.3
0.00616,48.3
0.00618,48.3
0.00620,48.3
0.00622,48.3
0.00624,48.3
0.00626,48.3
0.00628,48.3
0.00630,48.3
0.00632,48.3
0.00634,48.3
0.00636,48.3
0.00638,48.3
0.00640,48.3
0.00642,48.3
0.00644,48.3
0.00646,48.3
0.00648,48.3
0.00650,48.3
0.00652,48.3
0.00654,48.3
0.00656,48.3
0.00658,48.3
0.00660,48.3
0.00662,-34.5
0.00664,48.3
0.00666,48.3
0.00668,48.3
0.00670,48.3
0.00672,48.3
0.00674,48.3
0.00676,48.3
0.00678,48.3
0.00680,48.3
0.00682,20.7
0.00684,48.3
0.00686,48.3
0.00688,48.3
0.00690,48.3
0.00692,-34.5
0.00694,-34.5
0.00696,48.3
0.00698,48.3
0.00700,48.3
0.00702,48.3
0.00704,-34.5
0.00706,48.3
0.00708,48.3
0.00710,48.3
0.00712,48.3
0.00714,48.3
0.00716,-34.5
0.00718,48.3
0.00720,48.3
0.00722,48.3
0.00724,48.3
0.00726,20.7
0.00728,48.3
0.00730,-34.5
0.00732,-34.5
0.00734,-34.5
0.00736,-34.5
0.00738,-34.5
0.00740,48.3
0.00742,48.3
0.00744,-34.5
0.00746,48.3
0.00748,48.3
0.00750,48.3
0.00752,48.3
0.00754,48.3
0.00756,48.3
0.00758,48.3
0.00760,48.3
0.00762,48.3
0.00764,48.3
0.00766,48.3
0.00768,48.3
0.00770,48.3
0.00772,-34.5
0.00774,48.3
0.00776,48.3
0.00778,48.3
0.00780,-34.5
0.00782,-34.5
0.00784,48.3
0.00786,48.3
0.00788,48.3
0.00790,48.3
0.00792,48.3
0.00794,48.3
0.00796,48.3
0.00798,48.3
0.00800,48.3
0.00802,48.3
0.00804,48.3
0.00806,48.3
0.00808,48.3
0.00810,48.3
0.00812,48.3
0.00814,20.7
0.00816,48.3
0.00818,-34.5
0.00820,-34.5
0.00822,-34.5
0.00824,48.3
0.00826,48.3
0.00828,48.3
0.00830,48.3
0.00832,48.3
0.00834,48.3
0.00836,48.3
0.00838,48.3
0.00840,48.3
0.00842,48.3
