# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.63018 sec
# Suffix trimmed: 0.72784 - 0.99998 sec
# Event start: 0.63018 sec
# Event end: 0.72784 sec
# Baseline (N): 42.8
# Nickname: 6mm shoktec hi impact gell 2mm kydex · 5.3kN peak · slow decay · run 4
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 7:33 PM
Peak(N):,5263.4
Low(N):,-2028.8
Time (sec),Reading (N) (Whackometer 2-0)
0.63018,-40.1
0.63020,42.8
0.63022,42.8
0.63024,42.8
0.63026,42.8
0.63028,42.8
0.63030,42.8
0.63032,42.8
0.63034,42.8
0.63036,42.8
0.63038,42.8
0.63040,42.8
0.63042,42.8
0.63044,42.8
0.63046,-40.1
0.63048,42.8
0.63050,42.8
0.63052,42.8
0.63054,42.8
0.63056,15.2
0.63058,42.8
0.63060,42.8
0.63062,42.8
0.63064,42.8
0.63066,42.8
0.63068,42.8
0.63070,42.8
0.63072,42.8
0.63074,42.8
0.63076,42.8
0.63078,42.8
0.63080,-40.1
0.63082,42.8
0.63084,42.8
0.63086,42.8
0.63088,42.8
0.63090,42.8
0.63092,42.8
0.63094,42.8
0.63096,42.8
0.63098,42.8
0.63100,42.8
0.63102,42.8
0.63104,42.8
0.63106,15.2
0.63108,-40.1
0.63110,-40.1
0.63112,42.8
0.63114,42.8
0.63116,42.8
0.63118,42.8
0.63120,42.8
0.63122,42.8
0.63124,-40.1
0.63126,42.8
0.63128,42.8
0.63130,-40.1
0.63132,42.8
0.63134,42.8
0.63136,42.8
0.63138,42.8
0.63140,42.8
0.63142,42.8
0.63144,42.8
0.63146,42.8
0.63148,42.8
0.63150,42.8
0.63152,42.8
0.63154,42.8
0.63156,42.8
0.63158,42.8
0.63160,42.8
0.63162,42.8
0.63164,-40.1
0.63166,42.8
0.63168,42.8
0.63170,42.8
0.63172,42.8
0.63174,42.8
0.63176,70.4
0.63178,70.4
0.63180,70.4
0.63182,70.4
0.63184,153.3
0.63186,153.3
0.63188,153.3
0.63190,153.3
0.63192,180.9
0.63194,180.9
0.63196,263.8
0.63198,263.8
0.63200,263.8
0.63202,291.4
0.63204,374.3
0.63206,374.3
0.63208,401.9
0.63210,484.8
0.63212,512.4
0.63214,512.4
0.63216,622.9
0.63218,622.9
0.63220,705.7
0.63222,733.4
0.63224,816.2
0.63226,843.8
0.63228,926.7
0.63230,1037.2
0.63232,1064.8
0.63234,1175.3
0.63236,1285.8
0.63238,1396.3
0.63240,1506.8
0.63242,1617.3
0.63244,1727.8
0.63246,1921.1
0.63248,2059.2
0.63250,2252.6
0.63252,2390.7
0.63254,2584.0
0.63256,2722.1
0.63258,2943.1
0.63260,3136.5
0.63262,3274.6
0.63264,3467.9
0.63266,3606.0
0.63268,3799.4
0.63270,3937.5
0.63272,4130.9
0.63274,4241.3
0.63276,4379.5
0.63278,4572.8
0.63280,4683.3
0.63282,4793.8
0.63284,4904.3
0.63286,5014.8
0.63288,5042.4
0.63290,5152.9
0.63292,5235.7
0.63294,5235.7
0.63296,5263.4
0.63298,5263.4
0.63300,5235.7
0.63302,5235.7
0.63304,5235.7
0.63306,5152.9
0.63308,5125.2
0.63310,5042.4
0.63312,5042.4
0.63314,5014.8
0.63316,4931.9
0.63318,4904.3
0.63320,4821.4
0.63322,4793.8
0.63324,4710.9
0.63326,4683.3
0.63328,4628.1
0.63330,4572.8
0.63332,4489.9
0.63334,4462.3
0.63336,4379.5
0.63338,4351.8
0.63340,4269.0
0.63342,4269.0
0.63344,4269.0
0.63346,4241.3
0.63348,4241.3
0.63350,4241.3
0.63352,4241.3
0.63354,4241.3
0.63356,4241.3
0.63358,4241.3
0.63360,4241.3
0.63362,4241.3
0.63364,4241.3
0.63366,4158.5
0.63368,4158.5
0.63370,4130.9
0.63372,4048.0
0.63374,4020.4
0.63376,3937.5
0.63378,3827.0
0.63380,3799.4
0.63382,3688.9
0.63384,3578.4
0.63386,3467.9
0.63388,3357.4
0.63390,3247.0
0.63392,3136.5
0.63394,2943.1
0.63396,2805.0
0.63398,2611.7
0.63400,2473.5
0.63402,2252.6
0.63404,2059.2
0.63406,1838.2
0.63408,1617.3
0.63410,1396.3
0.63412,1175.3
0.63414,1037.2
0.63416,816.2
0.63418,595.3
0.63420,374.3
0.63422,180.9
0.63424,-40.1
0.63426,-178.2
0.63428,-399.1
0.63430,-592.5
0.63432,-730.6
0.63434,-924.0
0.63436,-1062.1
0.63438,-1255.4
0.63440,-1393.5
0.63442,-1504.0
0.63444,-1614.5
0.63446,-1725.0
0.63448,-1807.9
0.63450,-1918.3
0.63452,-1946.0
0.63454,-2028.8
0.63456,-2028.8
0.63458,-2028.8
0.63460,-2028.8
0.63462,-2028.8
0.63464,-1946.0
0.63466,-1918.3
0.63468,-1835.5
0.63470,-1807.9
0.63472,-1697.4
0.63474,-1586.9
0.63476,-1393.5
0.63478,-1283.0
0.63480,-1172.6
0.63482,-1034.4
0.63484,-924.0
0.63486,-730.6
0.63488,-592.5
0.63490,-399.1
0.63492,-261.0
0.63494,-67.7
0.63496,70.4
0.63498,291.4
0.63500,484.8
0.63502,705.7
0.63504,843.8
0.63506,954.3
0.63508,1147.7
0.63510,1258.2
0.63512,1368.7
0.63514,1479.2
0.63516,1589.6
0.63518,1617.3
0.63520,1700.1
0.63522,1700.1
0.63524,1700.1
0.63526,1700.1
0.63528,1700.1
0.63530,1700.1
0.63532,1617.3
0.63534,1589.6
0.63536,1506.8
0.63538,1396.3
0.63540,1285.8
0.63542,1175.3
0.63544,1064.8
0.63546,926.7
0.63548,761.0
0.63550,595.3
0.63552,401.9
0.63554,263.8
0.63556,70.4
0.63558,-67.7
0.63560,-261.0
0.63562,-371.5
0.63564,-509.6
0.63566,-703.0
0.63568,-813.5
0.63570,-924.0
0.63572,-1034.4
0.63574,-1144.9
0.63576,-1255.4
0.63578,-1283.0
0.63580,-1393.5
0.63582,-1476.4
0.63584,-1476.4
0.63586,-1504.0
0.63588,-1586.9
0.63590,-1586.9
0.63592,-1586.9
0.63594,-1504.0
0.63596,-1504.0
0.63598,-1476.4
0.63600,-1393.5
0.63602,-1365.9
0.63604,-1255.4
0.63606,-1172.6
0.63608,-1062.1
0.63610,-951.6
0.63612,-924.0
0.63614,-730.6
0.63616,-620.1
0.63618,-509.6
0.63620,-399.1
0.63622,-261.0
0.63624,-150.5
0.63626,-40.1
0.63628,70.4
0.63630,180.9
0.63632,263.8
0.63634,374.3
0.63636,484.8
0.63638,595.3
0.63640,622.9
0.63642,733.4
0.63644,816.2
0.63646,843.8
0.63648,926.7
0.63650,954.3
0.63652,1037.2
0.63654,1037.2
0.63656,1064.8
0.63658,1064.8
0.63660,1064.8
0.63662,1064.8
0.63664,1037.2
0.63666,1037.2
0.63668,954.3
0.63670,926.7
0.63672,843.8
0.63674,816.2
0.63676,733.4
0.63678,705.7
0.63680,622.9
0.63682,512.4
0.63684,484.8
0.63686,374.3
0.63688,291.4
0.63690,180.9
0.63692,153.3
0.63694,70.4
0.63696,-40.1
0.63698,-67.7
0.63700,-150.5
0.63702,-261.0
0.63704,-288.6
0.63706,-371.5
0.63708,-399.1
0.63710,-482.0
0.63712,-509.6
0.63714,-592.5
0.63716,-592.5
0.63718,-620.1
0.63720,-647.7
0.63722,-703.0
0.63724,-703.0
0.63726,-703.0
0.63728,-703.0
0.63730,-703.0
0.63732,-703.0
0.63734,-703.0
0.63736,-620.1
0.63738,-620.1
0.63740,-592.5
0.63742,-592.5
0.63744,-592.5
0.63746,-509.6
0.63748,-482.0
0.63750,-399.1
0.63752,-399.1
0.63754,-371.5
0.63756,-288.6
0.63758,-261.0
0.63760,-178.2
0.63762,-178.2
0.63764,-67.7
0.63766,-67.7
0.63768,-40.1
0.63770,42.8
0.63772,70.4
0.63774,153.3
0.63776,180.9
0.63778,180.9
0.63780,263.8
0.63782,291.4
0.63784,291.4
0.63786,374.3
0.63788,374.3
0.63790,401.9
0.63792,401.9
0.63794,484.8
0.63796,484.8
0.63798,484.8
0.63800,512.4
0.63802,512.4
0.63804,512.4
0.63806,512.4
0.63808,512.4
0.63810,512.4
0.63812,484.8
0.63814,484.8
0.63816,484.8
0.63818,484.8
0.63820,401.9
0.63822,401.9
0.63824,374.3
0.63826,374.3
0.63828,374.3
0.63830,291.4
0.63832,291.4
0.63834,236.2
0.63836,180.9
0.63838,180.9
0.63840,153.3
0.63842,70.4
0.63844,42.8
0.63846,42.8
0.63848,-40.1
0.63850,-40.1
0.63852,-67.7
0.63854,-150.5
0.63856,-150.5
0.63858,-178.2
0.63860,-261.0
0.63862,-261.0
0.63864,-288.6
0.63866,-288.6
0.63868,-371.5
0.63870,-371.5
0.63872,-399.1
0.63874,-399.1
0.63876,-482.0
0.63878,-482.0
0.63880,-482.0
0.63882,-482.0
0.63884,-482.0
0.63886,-482.0
0.63888,-482.0
0.63890,-482.0
0.63892,-482.0
0.63894,-482.0
0.63896,-482.0
0.63898,-482.0
0.63900,-482.0
0.63902,-482.0
0.63904,-399.1
0.63906,-399.1
0.63908,-399.1
0.63910,-371.5
0.63912,-371.5
0.63914,-288.6
0.63916,-288.6
0.63918,-261.0
0.63920,-261.0
0.63922,-178.2
0.63924,-150.5
0.63926,-150.5
0.63928,-150.5
0.63930,-67.7
0.63932,-40.1
0.63934,-40.1
0.63936,-40.1
0.63938,42.8
0.63940,42.8
0.63942,70.4
0.63944,70.4
0.63946,125.7
0.63948,153.3
0.63950,153.3
0.63952,153.3
0.63954,180.9
0.63956,180.9
0.63958,263.8
0.63960,263.8
0.63962,291.4
0.63964,291.4
0.63966,291.4
0.63968,291.4
0.63970,291.4
0.63972,291.4
0.63974,291.4
0.63976,291.4
0.63978,291.4
0.63980,291.4
0.63982,291.4
0.63984,291.4
0.63986,291.4
0.63988,263.8
0.63990,263.8
0.63992,263.8
0.63994,263.8
0.63996,208.5
0.63998,180.9
0.64000,153.3
0.64002,153.3
0.64004,153.3
0.64006,70.4
0.64008,70.4
0.64010,42.8
0.64012,42.8
0.64014,-40.1
0.64016,-40.1
0.64018,-67.7
0.64020,-67.7
0.64022,-150.5
0.64024,-150.5
0.64026,-178.2
0.64028,-178.2
0.64030,-261.0
0.64032,-261.0
0.64034,-261.0
0.64036,-261.0
0.64038,-288.6
