# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.62360 sec
# Suffix trimmed: 0.71548 - 0.99998 sec
# Event start: 0.62360 sec
# Event end: 0.71548 sec
# Baseline (N): -12.4
# Nickname: 7mm poronxrd hexgrid 2mmkydex · 4.2kN peak · slow decay · run 2
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 8:06 PM
Peak(N):,4186.1
Low(N):,-1006.8
Time (sec),Reading (N) (Whackometer 2-0)
0.62360,70.4
0.62362,-12.4
0.62364,70.4
0.62366,-12.4
0.62368,70.4
0.62370,-12.4
0.62372,-12.4
0.62374,-12.4
0.62376,-12.4
0.62378,-12.4
0.62380,-12.4
0.62382,-12.4
0.62384,-12.4
0.62386,-12.4
0.62388,-12.4
0.62390,-12.4
0.62392,15.2
0.62394,-12.4
0.62396,-12.4
0.62398,-12.4
0.62400,-12.4
0.62402,-12.4
0.62404,-12.4
0.62406,-12.4
0.62408,-12.4
0.62410,-12.4
0.62412,-12.4
0.62414,-12.4
0.62416,-12.4
0.62418,-12.4
0.62420,-12.4
0.62422,-12.4
0.62424,-12.4
0.62426,-12.4
0.62428,-12.4
0.62430,-12.4
0.62432,-12.4
0.62434,15.2
0.62436,-12.4
0.62438,-12.4
0.62440,-12.4
0.62442,-12.4
0.62444,-12.4
0.62446,-12.4
0.62448,-12.4
0.62450,-12.4
0.62452,-12.4
0.62454,-12.4
0.62456,-12.4
0.62458,-12.4
0.62460,-12.4
0.62462,-12.4
0.62464,-12.4
0.62466,-12.4
0.62468,-12.4
0.62470,70.4
0.62472,-12.4
0.62474,15.2
0.62476,-12.4
0.62478,70.4
0.62480,70.4
0.62482,-12.4
0.62484,70.4
0.62486,-12.4
0.62488,-12.4
0.62490,-12.4
0.62492,-12.4
0.62494,-12.4
0.62496,-12.4
0.62498,-12.4
0.62500,-12.4
0.62502,-12.4
0.62504,-12.4
0.62506,-12.4
0.62508,-12.4
0.62510,-12.4
0.62512,-12.4
0.62514,-12.4
0.62516,15.2
0.62518,-12.4
0.62520,-12.4
0.62522,70.4
0.62524,70.4
0.62526,70.4
0.62528,70.4
0.62530,98.1
0.62532,180.9
0.62534,180.9
0.62536,208.5
0.62538,208.5
0.62540,291.4
0.62542,319.0
0.62544,401.9
0.62546,429.5
0.62548,429.5
0.62550,512.4
0.62552,540.0
0.62554,540.0
0.62556,622.9
0.62558,678.1
0.62560,761.0
0.62562,843.8
0.62564,871.5
0.62566,954.3
0.62568,982.0
0.62570,1092.4
0.62572,1175.3
0.62574,1285.8
0.62576,1313.4
0.62578,1423.9
0.62580,1506.8
0.62582,1617.3
0.62584,1644.9
0.62586,1755.4
0.62588,1838.2
0.62590,1865.9
0.62592,1948.7
