# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.74720 sec
# Suffix trimmed: 0.80132 - 0.99998 sec
# Event start: 0.74720 sec
# Event end: 0.80132 sec
# Baseline (N): 1.7
# Nickname: 6mmeva · 10.9kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 7:16 PM
Peak(N):,10939.9
Low(N):,-2070.0
Time (sec),Reading (N) (Whackometer 2-0)
0.74720,29.3
0.74722,1.7
0.74724,1.7
0.74726,1.7
0.74728,1.7
0.74730,1.7
0.74732,1.7
0.74734,1.7
0.74736,1.7
0.74738,1.7
0.74740,1.7
0.74742,1.7
0.74744,1.7
0.74746,1.7
0.74748,1.7
0.74750,1.7
0.74752,1.7
0.74754,1.7
0.74756,1.7
0.74758,1.7
0.74760,29.3
0.74762,1.7
0.74764,1.7
0.74766,1.7
0.74768,1.7
0.74770,1.7
0.74772,1.7
0.74774,29.3
0.74776,1.7
0.74778,1.7
0.74780,1.7
0.74782,29.3
0.74784,29.3
0.74786,29.3
0.74788,1.7
0.74790,29.3
0.74792,29.3
0.74794,29.3
0.74796,29.3
0.74798,29.3
0.74800,29.3
0.74802,29.3
0.74804,29.3
0.74806,29.3
0.74808,29.3
0.74810,29.3
0.74812,112.1
0.74814,112.1
0.74816,112.1
0.74818,112.1
0.74820,139.8
0.74822,333.1
0.74824,692.2
0.74826,1355.1
0.74828,2239.0
0.74830,3316.3
0.74832,4200.2
0.74834,4752.6
0.74836,5001.2
0.74838,5222.2
0.74840,5526.0
0.74842,5332.7
0.74844,5111.7
0.74846,4863.1
0.74848,4310.7
0.74850,3343.9
0.74852,2460.0
0.74854,1907.6
0.74856,2018.1
0.74858,2791.5
0.74860,4006.8
0.74862,5222.2
0.74864,6520.4
0.74866,7652.9
0.74868,8619.7
0.74870,9641.7
0.74872,10415.1
0.74874,10829.4
0.74876,10939.9
0.74878,10498.0
0.74880,9503.6
0.74882,8205.4
0.74884,6990.0
0.74886,5968.0
0.74888,4752.6
0.74890,3896.3
0.74892,3675.4
0.74894,3454.4
0.74896,2902.0
0.74898,2791.5
0.74900,3233.4
0.74902,3868.7
0.74904,4421.2
0.74906,5111.7
0.74908,5415.6
0.74910,5415.6
0.74912,4863.1
0.74914,3896.3
0.74916,2902.0
0.74918,1907.6
0.74920,1106.5
0.74922,664.6
0.74924,222.6
0.74926,-412.7
0.74928,-1186.1
0.74930,-1517.5
0.74932,-1103.2
0.74934,-633.6
0.74936,-81.2
0.74938,885.6
0.74940,1797.1
0.74942,2349.5
0.74944,2570.5
0.74946,2791.5
0.74948,2984.8
0.74950,3012.4
0.74952,2681.0
0.74954,2432.4
0.74956,2211.4
0.74958,1769.5
0.74960,1106.5
0.74962,775.1
0.74964,692.2
0.74966,664.6
0.74968,692.2
0.74970,1023.7
0.74972,1548.5
0.74974,1990.4
0.74976,2321.9
0.74978,2902.0
0.74980,3564.9
0.74982,3896.3
0.74984,3951.6
0.74986,4006.8
0.74988,3896.3
0.74990,3426.8
0.74992,2570.5
0.74994,1879.9
0.74996,1438.0
0.74998,1023.7
0.75000,581.7
0.75002,443.6
0.75004,222.6
0.75006,-329.8
0.75008,-523.2
0.75010,-329.8
0.75012,-191.7
0.75014,222.6
0.75016,664.6
