# Whack-O-Meter CSV Manager v1
# Original samples: 50000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 0.86094 sec
# Suffix trimmed: 0.94000 - 0.99998 sec
# Event start: 0.86094 sec
# Event end: 0.94000 sec
# Baseline (N): 45.3
# Nickname: control bare plate · 9.1kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 7:03 PM
Peak(N):,9132.9
Low(N):,-3573.2
Time (sec),Reading (N) (Whackometer 2-0)
0.86094,45.3
0.86096,45.3
0.86098,45.3
0.86100,-37.6
0.86102,-37.6
0.86104,45.3
0.86106,45.3
0.86108,-37.6
0.86110,-37.6
0.86112,-37.6
0.86114,45.3
0.86116,17.7
0.86118,45.3
0.86120,-37.6
0.86122,45.3
0.86124,45.3
0.86126,45.3
0.86128,45.3
0.86130,-37.6
0.86132,-37.6
0.86134,45.3
0.86136,45.3
0.86138,45.3
0.86140,-37.6
0.86142,-37.6
0.86144,-37.6
0.86146,45.3
0.86148,-37.6
0.86150,-37.6
0.86152,-37.6
0.86154,45.3
0.86156,45.3
0.86158,45.3
0.86160,-37.6
0.86162,-37.6
0.86164,45.3
0.86166,45.3
0.86168,45.3
0.86170,45.3
0.86172,45.3
0.86174,45.3
0.86176,45.3
0.86178,45.3
0.86180,45.3
0.86182,45.3
0.86184,72.9
0.86186,72.9
0.86188,72.9
0.86190,72.9
0.86192,72.9
0.86194,72.9
0.86196,155.8
0.86198,72.9
0.86200,72.9
0.86202,155.8
0.86204,155.8
0.86206,155.8
0.86208,183.4
0.86210,155.8
0.86212,155.8
0.86214,183.4
0.86216,183.4
0.86218,183.4
0.86220,183.4
0.86222,238.7
0.86224,266.3
0.86226,293.9
0.86228,293.9
0.86230,293.9
0.86232,293.9
0.86234,376.8
0.86236,376.8
0.86238,376.8
0.86240,404.4
0.86242,404.4
0.86244,487.3
0.86246,514.9
0.86248,625.4
0.86250,818.7
0.86252,1067.3
0.86254,1398.8
0.86256,1923.6
0.86258,2476.0
0.86260,3056.1
0.86262,3719.0
0.86264,4271.5
0.86266,4713.4
0.86268,5044.9
0.86270,5265.8
0.86272,5348.7
0.86274,5348.7
0.86276,5265.8
0.86278,5155.4
0.86280,5044.9
0.86282,5017.2
0.86284,5127.7
0.86286,5348.7
0.86288,5707.8
0.86290,6343.1
0.86292,7006.0
0.86294,7668.9
0.86296,8331.9
0.86298,8884.3
0.86300,9105.3
0.86302,9132.9
0.86304,9132.9
0.86306,8911.9
0.86308,8470.0
0.86310,7917.5
0.86312,7144.1
0.86314,6453.6
0.86316,5707.8
0.86318,5044.9
0.86320,4492.4
0.86322,4161.0
0.86324,4050.5
0.86326,4022.9
0.86328,4022.9
0.86330,3940.0
0.86332,3912.4
0.86334,3829.5
0.86336,3801.9
0.86338,3608.5
0.86340,3470.4
0.86342,3166.6
0.86344,2807.5
0.86346,2393.2
0.86348,1951.2
0.86350,1592.1
0.86352,1260.7
0.86354,1039.7
0.86356,846.3
0.86358,818.7
0.86360,846.3
0.86362,1067.3
0.86364,1481.6
0.86366,1840.7
0.86368,2282.7
0.86370,2614.1
0.86372,3056.1
0.86374,3359.9
0.86376,3580.9
0.86378,3580.9
0.86380,3498.0
0.86382,3359.9
0.86384,3139.0
0.86386,2835.1
0.86388,2586.5
0.86390,2476.0
0.86392,2476.0
0.86394,2503.7
0.86396,2614.1
0.86398,2807.5
0.86400,3028.5
0.86402,3249.4
0.86404,3470.4
0.86406,3580.9
0.86408,3608.5
0.86410,3498.0
0.86412,3359.9
0.86414,3056.1
0.86416,2697.0
0.86418,2172.2
0.86420,1702.6
0.86422,1260.7
0.86424,735.8
0.86426,293.9
0.86428,-65.2
0.86430,-369.0
0.86432,-590.0
0.86434,-728.1
0.86436,-949.1
0.86438,-1059.6
0.86440,-1170.1
0.86442,-1363.4
0.86444,-1473.9
0.86446,-1612.0
0.86448,-1722.5
0.86450,-2026.3
0.86452,-2247.3
0.86454,-2495.9
0.86456,-2799.8
0.86458,-3048.4
0.86460,-3352.2
0.86462,-3462.7
0.86464,-3573.2
0.86466,-3490.3
0.86468,-3379.8
0.86470,-3158.8
0.86472,-2937.9
0.86474,-2661.6
0.86476,-2357.8
0.86478,-2026.3
0.86480,-1722.5
0.86482,-1391.0
0.86484,-1142.4
0.86486,-921.5
0.86488,-811.0
0.86490,-617.6
0.86492,-479.5
0.86494,-286.2
0.86496,-175.7
0.86498,45.3
0.86500,293.9
0.86502,625.4
0.86504,929.2
0.86506,1177.8
0.86508,1509.3
0.86510,1840.7
0.86512,2034.1
0.86514,2255.1
0.86516,2476.0
0.86518,2586.5
0.86520,2697.0
0.86522,2669.4
0.86524,2614.1
0.86526,2586.5
0.86528,2476.0
0.86530,2282.7
0.86532,2144.6
0.86534,2034.1
0.86536,1840.7
0.86538,1702.6
0.86540,1481.6
0.86542,1260.7
0.86544,1039.7
0.86546,846.3
0.86548,708.2
0.86550,404.4
0.86552,266.3
0.86554,45.3
0.86556,-175.7
0.86558,-479.5
0.86560,-700.5
0.86562,-949.1
0.86564,-1252.9
0.86566,-1473.9
0.86568,-1694.9
0.86570,-1915.9
0.86572,-2136.8
0.86574,-2274.9
0.86576,-2468.3
0.86578,-2495.9
0.86580,-2578.8
0.86582,-2606.4
0.86584,-2578.8
0.86586,-2495.9
0.86588,-2385.4
0.86590,-2247.3
0.86592,-2136.8
0.86594,-2026.3
0.86596,-1833.0
0.86598,-1722.5
0.86600,-1584.4
0.86602,-1363.4
0.86604,-1252.9
0.86606,-1059.6
0.86608,-921.5
0.86610,-728.1
0.86612,-507.1
0.86614,-286.2
0.86616,-65.2
0.86618,155.8
0.86620,349.1
0.86622,625.4
0.86624,846.3
0.86626,1067.3
0.86628,1288.3
0.86630,1509.3
0.86632,1702.6
0.86634,1840.7
0.86636,2034.1
0.86638,2061.7
0.86640,2144.6
0.86642,2144.6
0.86644,2144.6
0.86646,2061.7
0.86648,1951.2
0.86650,1923.6
0.86652,1923.6
0.86654,1923.6
0.86656,1923.6
0.86658,1923.6
0.86660,1923.6
0.86662,1923.6
0.86664,1923.6
0.86666,1813.1
0.86668,1730.2
0.86670,1619.7
0.86672,1509.3
0.86674,1288.3
0.86676,1067.3
0.86678,846.3
0.86680,625.4
0.86682,487.3
0.86684,266.3
0.86686,155.8
0.86688,-37.6
0.86690,-65.2
0.86692,-148.1
0.86694,-175.7
0.86696,-258.5
0.86698,-369.0
0.86700,-396.7
0.86702,-479.5
0.86704,-590.0
0.86706,-700.5
0.86708,-728.1
0.86710,-838.6
0.86712,-1032.0
0.86714,-1059.6
0.86716,-1170.1
0.86718,-1252.9
0.86720,-1308.2
0.86722,-1280.6
0.86724,-1280.6
0.86726,-1252.9
0.86728,-1170.1
0.86730,-1059.6
0.86732,-1032.0
0.86734,-921.5
0.86736,-811.0
0.86738,-728.1
0.86740,-590.0
0.86742,-507.1
0.86744,-396.7
0.86746,-369.0
0.86748,-286.2
0.86750,-258.5
0.86752,-175.7
0.86754,-148.1
0.86756,-65.2
0.86758,-37.6
0.86760,45.3
0.86762,155.8
0.86764,293.9
0.86766,404.4
0.86768,514.9
0.86770,708.2
0.86772,818.7
0.86774,846.3
0.86776,956.8
0.86778,956.8
0.86780,956.8
0.86782,929.2
0.86784,929.2
0.86786,846.3
0.86788,818.7
0.86790,735.8
0.86792,708.2
0.86794,708.2
0.86796,708.2
0.86798,708.2
0.86800,625.4
0.86802,625.4
0.86804,625.4
0.86806,597.7
0.86808,514.9
0.86810,404.4
0.86812,376.8
0.86814,293.9
0.86816,211.0
0.86818,155.8
0.86820,45.3
0.86822,-37.6
0.86824,-65.2
0.86826,-175.7
0.86828,-258.5
0.86830,-286.2
0.86832,-369.0
0.86834,-396.7
0.86836,-507.1
0.86838,-590.0
0.86840,-590.0
0.86842,-617.6
0.86844,-617.6
0.86846,-700.5
0.86848,-700.5
0.86850,-700.5
0.86852,-700.5
0.86854,-700.5
0.86856,-700.5
0.86858,-700.5
0.86860,-728.1
0.86862,-700.5
0.86864,-700.5
0.86866,-728.1
0.86868,-728.1
0.86870,-700.5
0.86872,-617.6
0.86874,-590.0
0.86876,-590.0
0.86878,-507.1
0.86880,-396.7
0.86882,-369.0
0.86884,-258.5
0.86886,-175.7
0.86888,-148.1
0.86890,-65.2
0.86892,-37.6
0.86894,45.3
0.86896,72.9
0.86898,72.9
0.86900,155.8
0.86902,183.4
0.86904,266.3
0.86906,293.9
0.86908,293.9
0.86910,376.8
0.86912,404.4
0.86914,404.4
0.86916,487.3
0.86918,514.9
0.86920,542.5
0.86922,625.4
0.86924,625.4
0.86926,708.2
0.86928,708.2
0.86930,735.8
0.86932,708.2
0.86934,708.2
0.86936,625.4
0.86938,597.7
0.86940,514.9
0.86942,487.3
0.86944,404.4
0.86946,376.8
0.86948,293.9
0.86950,293.9
0.86952,266.3
0.86954,266.3
0.86956,183.4
0.86958,183.4
0.86960,155.8
0.86962,155.8
0.86964,72.9
0.86966,45.3
0.86968,-37.6
0.86970,-120.4
0.86972,-175.7
0.86974,-258.5
0.86976,-286.2
0.86978,-396.7
0.86980,-479.5
0.86982,-479.5
0.86984,-507.1
0.86986,-590.0
0.86988,-590.0
0.86990,-590.0
0.86992,-590.0
0.86994,-590.0
0.86996,-590.0
0.86998,-590.0
0.87000,-617.6
0.87002,-617.6
0.87004,-617.6
0.87006,-617.6
0.87008,-617.6
0.87010,-617.6
0.87012,-617.6
0.87014,-617.6
0.87016,-617.6
0.87018,-590.0
0.87020,-590.0
0.87022,-507.1
0.87024,-479.5
0.87026,-396.7
0.87028,-286.2
0.87030,-258.5
0.87032,-175.7
0.87034,-148.1
0.87036,-65.2
0.87038,-37.6
0.87040,45.3
0.87042,72.9
0.87044,155.8
0.87046,155.8
0.87048,183.4
0.87050,266.3
0.87052,266.3
0.87054,293.9
0.87056,293.9
0.87058,376.8
0.87060,404.4
0.87062,487.3
0.87064,597.7
0.87066,625.4
0.87068,625.4
0.87070,708.2
0.87072,708.2
0.87074,708.2
0.87076,708.2
0.87078,625.4
0.87080,597.7
0.87082,597.7
0.87084,514.9
0.87086,514.9
0.87088,487.3
0.87090,404.4
0.87092,404.4
0.87094,376.8
0.87096,293.9
0.87098,266.3
0.87100,266.3
0.87102,155.8
0.87104,155.8
0.87106,45.3
0.87108,-37.6
0.87110,-65.2
0.87112,-148.1
0.87114,-148.1
0.87116,-230.9
