Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,4/19/2024 5:14 PM
Peak(N):,6754.9
Low(N):,-1559.3
Time (sec),Reading (N) (Whackometer 2-0)
0.00000,15.2
0.00002,15.2
0.00004,15.2
0.00006,15.2
0.00008,15.2
0.00010,15.2
0.00012,15.2
0.00014,15.2
0.00016,15.2
0.00018,15.2
0.00020,15.2
0.00022,15.2
0.00024,15.2
0.00026,15.2
0.00028,15.2
0.00030,15.2
0.00032,15.2
0.00034,15.2
0.00036,15.2
0.00038,15.2
0.00040,15.2
0.00042,15.2
0.00044,15.2
0.00046,15.2
0.00048,15.2
0.00050,15.2
0.00052,15.2
0.00054,15.2
0.00056,15.2
0.00058,15.2
0.00060,15.2
0.00062,15.2
0.00064,15.2
0.00066,15.2
0.00068,15.2
0.00070,15.2
0.00072,15.2
0.00074,15.2
0.00076,15.2
0.00078,15.2
0.00080,15.2
0.00082,15.2
0.00084,15.2
0.00086,15.2
0.00088,15.2
0.00090,15.2
0.00092,15.2
0.00094,15.2
0.00096,15.2
0.00098,15.2
0.00100,15.2
0.00102,15.2
0.00104,15.2
0.00106,15.2
0.00108,-12.4
0.00110,15.2
0.00112,15.2
0.00114,15.2
0.00116,15.2
0.00118,15.2
0.00120,15.2
0.00122,15.2
0.00124,15.2
0.00126,15.2
0.00128,15.2
0.00130,15.2
0.00132,15.2
0.00134,15.2
0.00136,15.2
0.00138,15.2
0.00140,15.2
0.00142,15.2
0.00144,15.2
0.00146,15.2
0.00148,15.2
0.00150,15.2
0.00152,15.2
0.00154,15.2
0.00156,15.2
0.00158,15.2
0.00160,15.2
0.00162,15.2
0.00164,15.2
0.00166,15.2
0.00168,15.2
0.00170,15.2
0.00172,15.2
0.00174,15.2
0.00176,15.2
0.00178,15.2
0.00180,15.2
0.00182,15.2
0.00184,15.2
0.00186,15.2
0.00188,15.2
0.00190,15.2
0.00192,15.2
0.00194,15.2
0.00196,15.2
0.00198,15.2
0.00200,15.2
0.00202,15.2
0.00204,15.2
0.00206,15.2
0.00208,15.2
0.00210,15.2
0.00212,15.2
0.00214,15.2
0.00216,15.2
0.00218,15.2
0.00220,15.2
0.00222,15.2
0.00224,15.2
0.00226,15.2
0.00228,15.2
0.00230,15.2
0.00232,15.2
0.00234,15.2
0.00236,15.2
0.00238,15.2
0.00240,-12.4
0.00242,15.2
0.00244,15.2
0.00246,15.2
0.00248,15.2
0.00250,15.2
0.00252,15.2
0.00254,15.2
0.00256,15.2
0.00258,15.2
0.00260,15.2
0.00262,15.2
0.00264,15.2
0.00266,15.2
0.00268,15.2
0.00270,15.2
0.00272,15.2
0.00274,15.2
0.00276,15.2
0.00278,15.2
0.00280,15.2
0.00282,15.2
0.00284,15.2
0.00286,15.2
0.00288,-12.4
0.00290,-12.4
0.00292,15.2
0.00294,15.2
0.00296,15.2
0.00298,15.2
0.00300,15.2
0.00302,15.2
0.00304,15.2
0.00306,15.2
0.00308,15.2
0.00310,15.2
0.00312,15.2
0.00314,15.2
0.00316,15.2
0.00318,15.2
0.00320,15.2
0.00322,15.2
0.00324,15.2
0.00326,15.2
0.00328,15.2
0.00330,15.2
0.00332,15.2
0.00334,15.2
0.00336,15.2
0.00338,15.2
0.00340,15.2
0.00342,15.2
0.00344,15.2
0.00346,15.2
0.00348,15.2
0.00350,15.2
0.00352,15.2
0.00354,15.2
0.00356,15.2
0.00358,15.2
0.00360,15.2
0.00362,15.2
0.00364,15.2
0.00366,-12.4
0.00368,15.2
0.00370,15.2
0.00372,15.2
0.00374,15.2
0.00376,15.2
0.00378,15.2
0.00380,15.2
0.00382,15.2
0.00384,15.2
0.00386,15.2
0.00388,15.2
0.00390,15.2
0.00392,15.2
0.00394,15.2
0.00396,15.2
0.00398,15.2
0.00400,15.2
0.00402,15.2
0.00404,15.2
0.00406,15.2
0.00408,15.2
0.00410,15.2
0.00412,15.2
0.00414,15.2
0.00416,15.2
0.00418,15.2
0.00420,15.2
0.00422,15.2
0.00424,15.2
0.00426,15.2
0.00428,15.2
0.00430,15.2
0.00432,15.2
0.00434,-12.4
0.00436,15.2
0.00438,15.2
0.00440,-12.4
0.00442,-12.4
0.00444,15.2
0.00446,15.2
0.00448,15.2
0.00450,15.2
0.00452,15.2
0.00454,15.2
0.00456,15.2
0.00458,15.2
0.00460,15.2
0.00462,15.2
0.00464,15.2
0.00466,15.2
0.00468,15.2
0.00470,15.2
0.00472,15.2
0.00474,15.2
0.00476,15.2
0.00478,15.2
0.00480,-12.4
0.00482,15.2
0.00484,15.2
0.00486,15.2
0.00488,15.2
0.00490,15.2
0.00492,15.2
0.00494,15.2
0.00496,15.2
0.00498,15.2
0.00500,15.2
0.00502,15.2
0.00504,15.2
0.00506,15.2
0.00508,15.2
0.00510,15.2
0.00512,15.2
0.00514,15.2
0.00516,-12.4
0.00518,15.2
0.00520,15.2
0.00522,15.2
0.00524,15.2
0.00526,15.2
0.00528,15.2
0.00530,15.2
0.00532,15.2
0.00534,15.2
0.00536,15.2
0.00538,15.2
0.00540,15.2
0.00542,-12.4
0.00544,15.2
0.00546,15.2
0.00548,15.2
0.00550,15.2
0.00552,-12.4
0.00554,15.2
0.00556,15.2
0.00558,15.2
0.00560,15.2
0.00562,15.2
0.00564,-12.4
0.00566,-12.4
0.00568,15.2
0.00570,15.2
0.00572,15.2
0.00574,15.2
0.00576,15.2
0.00578,15.2
0.00580,42.8
0.00582,15.2
0.00584,15.2
0.00586,15.2
0.00588,15.2
0.00590,15.2
0.00592,15.2
0.00594,15.2
0.00596,15.2
0.00598,15.2
0.00600,15.2
0.00602,15.2
0.00604,15.2
0.00606,15.2
0.00608,15.2
0.00610,15.2
0.00612,15.2
0.00614,15.2
0.00616,15.2
0.00618,15.2
0.00620,15.2
0.00622,15.2
0.00624,15.2
0.00626,15.2
0.00628,15.2
0.00630,15.2
0.00632,15.2
0.00634,15.2
0.00636,15.2
0.00638,15.2
0.00640,15.2
0.00642,15.2
0.00644,15.2
0.00646,15.2
0.00648,15.2
0.00650,15.2
0.00652,15.2
0.00654,-12.4
0.00656,15.2
0.00658,15.2
0.00660,-12.4
0.00662,-12.4
0.00664,15.2
0.00666,15.2
0.00668,15.2
0.00670,15.2
0.00672,15.2
0.00674,15.2
0.00676,15.2
0.00678,15.2
0.00680,15.2
0.00682,15.2
0.00684,15.2
0.00686,15.2
0.00688,15.2
