# Whack-O-Meter CSV Manager v2
# Original samples: 100000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 1.62700 sec
# Suffix trimmed: 1.64166 - 1.99998 sec
# Event start: 1.62700 sec
# Event end: 1.64166 sec
# Baseline (N): 27.6
# Weapon type: Steel Test Ball Drop
# Category: Regenyei_Standard_Federschwert
# Nickname: 24 04 19 00001 2 · 7.6kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,4/19/2024 4:35 PM
Peak(N):,7623.6
Low(N):,-4170.9
Time (sec),Reading (N) (Whackometer 2-0)
1.62700,27.6
1.62702,55.2
1.62704,27.6
1.62706,138.1
1.62708,138.1
1.62710,110.5
1.62712,110.5
1.62714,27.6
1.62716,27.6
1.62718,0.0
1.62720,0.0
1.62722,0.0
1.62724,138.1
1.62726,331.5
1.62728,469.6
1.62730,580.1
1.62732,773.4
1.62734,1022.0
1.62736,1325.9
1.62738,1657.3
1.62740,1905.9
1.62742,2320.2
1.62744,2541.2
1.62746,2679.3
1.62748,2900.3
1.62750,3204.1
1.62752,3452.7
1.62754,3618.5
1.62756,3756.6
1.62758,3977.6
1.62760,3977.6
1.62762,4005.2
1.62764,4088.0
1.62766,4309.0
1.62768,4447.1
1.62770,4668.1
1.62772,4944.3
1.62774,5110.1
1.62776,5220.5
1.62778,5331.0
1.62780,5331.0
1.62782,5441.5
1.62784,5441.5
1.62786,5524.4
1.62788,5607.2
1.62790,5441.5
1.62792,5220.5
1.62794,4971.9
1.62796,4640.5
1.62798,4419.5
1.62800,4309.0
1.62802,4226.2
1.62804,4309.0
1.62806,4198.5
1.62808,4005.2
1.62810,3784.2
1.62812,3425.1
1.62814,3121.3
1.62816,2983.2
1.62818,2762.2
1.62820,2651.7
1.62822,2568.8
1.62824,2347.9
1.62826,2209.8
1.62828,1988.8
1.62830,1795.4
1.62832,1657.3
1.62834,1546.8
1.62836,1353.5
1.62838,1243.0
1.62840,1104.9
1.62842,994.4
1.62844,883.9
1.62846,883.9
1.62848,883.9
1.62850,883.9
1.62852,911.5
1.62854,911.5
1.62856,911.5
1.62858,856.3
1.62860,773.4
1.62862,690.5
1.62864,773.4
1.62866,690.5
1.62868,662.9
1.62870,552.4
1.62872,469.6
1.62874,442.0
1.62876,359.1
1.62878,331.5
1.62880,221.0
1.62882,138.1
1.62884,110.5
1.62886,-82.9
1.62888,-193.4
1.62890,-303.8
1.62892,-359.1
1.62894,-414.3
1.62896,-524.8
1.62898,-552.4
1.62900,-662.9
1.62902,-773.4
1.62904,-856.3
1.62906,-883.9
1.62908,-883.9
1.62910,-966.8
1.62912,-966.8
1.62914,-966.8
1.62916,-966.8
1.62918,-1077.3
1.62920,-1104.9
1.62922,-1104.9
1.62924,-1077.3
1.62926,-1049.6
1.62928,-1104.9
1.62930,-1104.9
1.62932,-1077.3
1.62934,-1077.3
1.62936,-1104.9
1.62938,-1104.9
1.62940,-1104.9
1.62942,-1049.6
1.62944,-1077.3
1.62946,-1077.3
1.62948,-1104.9
1.62950,-1187.7
1.62952,-1187.7
1.62954,-1077.3
1.62956,-883.9
1.62958,-552.4
1.62960,-221.0
1.62962,27.6
1.62964,331.5
1.62966,442.0
1.62968,773.4
1.62970,1353.5
1.62972,1988.8
1.62974,2541.2
1.62976,2789.8
1.62978,3204.1
1.62980,3784.2
1.62982,4419.5
1.62984,4861.5
1.62986,5303.4
1.62988,5662.5
1.62990,6187.3
1.62992,6408.3
1.62994,6546.4
1.62996,6767.4
1.62998,7071.2
1.63000,7319.8
1.63002,7623.6
1.63004,7540.8
1.63006,7430.3
1.63008,7292.2
1.63010,7209.3
1.63012,6988.3
1.63014,6656.9
1.63016,6408.3
1.63018,6076.8
1.63020,5745.4
1.63022,5220.5
1.63024,4668.1
1.63026,4005.2
1.63028,3425.1
1.63030,2900.3
1.63032,2430.7
1.63034,1767.8
1.63036,1132.5
1.63038,662.9
1.63040,138.1
1.63042,-414.3
1.63044,-856.3
1.63046,-1298.2
1.63048,-1629.7
1.63050,-2071.6
1.63052,-2513.6
1.63054,-2872.7
1.63056,-3204.1
1.63058,-3425.1
1.63060,-3618.5
1.63062,-3784.2
1.63064,-3949.9
1.63066,-3977.6
1.63068,-4060.4
1.63070,-4170.9
1.63072,-4088.0
1.63074,-4060.4
1.63076,-3949.9
1.63078,-3756.6
1.63080,-3618.5
1.63082,-3425.1
1.63084,-3287.0
1.63086,-3066.0
1.63088,-2762.2
1.63090,-2541.2
1.63092,-2320.2
1.63094,-1988.8
1.63096,-1684.9
1.63098,-1408.7
1.63100,-1077.3
1.63102,-773.4
1.63104,-442.0
1.63106,-110.5
1.63108,138.1
1.63110,469.6
1.63112,801.0
1.63114,1022.0
1.63116,1243.0
1.63118,1546.8
1.63120,1767.8
1.63122,1905.9
1.63124,2099.3
1.63126,2237.4
1.63128,2347.9
