# Whack-O-Meter CSV Manager v2
# Original samples: 1235
# Samples/sec: 50000
# Prefix trimmed: 1.13810 - 1.13900 sec
# Suffix trimmed: 1.13914 - 1.16278 sec
# Event start: 1.13900 sec
# Event end: 1.13914 sec
# Baseline (N): 75.1
# Weapon type: Regenyei Standard Feder
# Category: Regenyei_Standard_Federschwert
# Nickname: Regenyei · 24 04 19 00001 1 · 5.2kN peak · fast decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,4/19/2024 3:58 PM
Peak(N):,5157.6
Low(N):,-1609.8
Time (sec),Reading (N) (Whackometer 2-0)
1.13900,4688.0
1.13902,4936.6
1.13904,4936.6
1.13906,5019.5
1.13908,5157.6
1.13910,5129.9
1.13912,4936.6
1.13914,4715.6
