Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,4/19/2024 4:10 PM
Peak(N):,5166.4
Low(N):,-5578.5
Time (sec),Reading (N) (Whackometer 2-0)
0.00000,-26.5
0.00002,28.7
0.00004,56.3
0.00006,56.3
0.00008,56.3
0.00010,56.3
0.00012,56.3
0.00014,56.3
0.00016,28.7
0.00018,56.3
0.00020,56.3
0.00022,56.3
0.00024,-26.5
0.00026,56.3
0.00028,28.7
0.00030,56.3
0.00032,56.3
0.00034,56.3
0.00036,56.3
0.00038,56.3
0.00040,56.3
0.00042,28.7
0.00044,56.3
0.00046,56.3
0.00048,56.3
0.00050,56.3
0.00052,56.3
0.00054,56.3
0.00056,28.7
0.00058,56.3
0.00060,-26.5
0.00062,56.3
0.00064,56.3
0.00066,56.3
0.00068,28.7
0.00070,56.3
0.00072,56.3
0.00074,56.3
0.00076,56.3
0.00078,-26.5
0.00080,56.3
0.00082,1.1
0.00084,56.3
0.00086,56.3
0.00088,-26.5
0.00090,-26.5
0.00092,-26.5
0.00094,28.7
0.00096,56.3
0.00098,56.3
0.00100,-26.5
0.00102,-26.5
0.00104,56.3
0.00106,56.3
0.00108,1.1
0.00110,56.3
0.00112,-26.5
0.00114,56.3
0.00116,56.3
0.00118,56.3
0.00120,1.1
0.00122,56.3
0.00124,56.3
0.00126,56.3
0.00128,56.3
0.00130,-26.5
0.00132,56.3
0.00134,28.7
0.00136,56.3
0.00138,56.3
0.00140,56.3
0.00142,56.3
0.00144,56.3
0.00146,56.3
0.00148,28.7
0.00150,56.3
0.00152,56.3
0.00154,-26.5
0.00156,56.3
0.00158,56.3
0.00160,1.1
0.00162,56.3
0.00164,56.3
0.00166,56.3
0.00168,56.3
0.00170,-26.5
0.00172,1.1
0.00174,56.3
0.00176,56.3
0.00178,56.3
0.00180,-26.5
0.00182,-26.5
0.00184,-26.5
0.00186,28.7
0.00188,56.3
0.00190,-26.5
0.00192,-26.5
0.00194,-26.5
0.00196,56.3
0.00198,28.7
0.00200,56.3
0.00202,56.3
0.00204,56.3
0.00206,56.3
0.00208,56.3
0.00210,-26.5
0.00212,1.1
0.00214,56.3
0.00216,56.3
0.00218,56.3
0.00220,-26.5
0.00222,-26.5
0.00224,28.7
0.00226,56.3
0.00228,-26.5
0.00230,56.3
0.00232,56.3
0.00234,56.3
0.00236,56.3
0.00238,28.7
0.00240,-26.5
0.00242,56.3
0.00244,56.3
0.00246,-26.5
0.00248,56.3
0.00250,-26.5
0.00252,1.1
0.00254,56.3
0.00256,56.3
0.00258,56.3
0.00260,-26.5
0.00262,-26.5
0.00264,1.1
0.00266,56.3
0.00268,56.3
0.00270,-26.5
0.00272,56.3
0.00274,56.3
0.00276,56.3
0.00278,1.1
0.00280,56.3
0.00282,56.3
0.00284,56.3
0.00286,56.3
0.00288,56.3
0.00290,1.1
0.00292,56.3
0.00294,56.3
0.00296,-26.5
0.00298,-26.5
0.00300,56.3
0.00302,56.3
0.00304,28.7
0.00306,56.3
0.00308,56.3
0.00310,-26.5
0.00312,56.3
0.00314,56.3
0.00316,56.3
0.00318,28.7
0.00320,56.3
0.00322,56.3
0.00324,56.3
0.00326,56.3
0.00328,56.3
0.00330,-26.5
0.00332,28.7
0.00334,56.3
0.00336,56.3
0.00338,56.3
0.00340,56.3
0.00342,-26.5
0.00344,28.7
0.00346,56.3
0.00348,56.3
0.00350,-26.5
0.00352,-26.5
0.00354,-26.5
0.00356,56.3
0.00358,1.1
0.00360,56.3
0.00362,56.3
0.00364,56.3
0.00366,56.3
0.00368,56.3
0.00370,56.3
0.00372,28.7
0.00374,56.3
0.00376,56.3
0.00378,56.3
0.00380,56.3
0.00382,-26.5
0.00384,28.7
0.00386,-26.5
0.00388,56.3
0.00390,56.3
0.00392,56.3
0.00394,56.3
0.00396,56.3
0.00398,28.7
0.00400,56.3
0.00402,56.3
0.00404,56.3
0.00406,-26.5
0.00408,56.3
0.00410,1.1
0.00412,56.3
0.00414,56.3
0.00416,56.3
0.00418,56.3
0.00420,-26.5
0.00422,56.3
0.00424,28.7
0.00426,56.3
0.00428,56.3
0.00430,56.3
0.00432,-26.5
0.00434,56.3
0.00436,28.7
0.00438,56.3
0.00440,56.3
0.00442,56.3
0.00444,56.3
0.00446,56.3
0.00448,-26.5
0.00450,28.7
0.00452,56.3
0.00454,56.3
0.00456,-26.5
0.00458,56.3
0.00460,-26.5
0.00462,1.1
0.00464,56.3
0.00466,56.3
0.00468,56.3
0.00470,56.3
0.00472,56.3
0.00474,56.3
0.00476,28.7
0.00478,56.3
0.00480,56.3
0.00482,56.3
0.00484,56.3
0.00486,56.3
0.00488,56.3
0.00490,1.1
0.00492,56.3
0.00494,56.3
0.00496,-26.5
0.00498,56.3
0.00500,56.3
0.00502,1.1
0.00504,56.3
0.00506,56.3
0.00508,56.3
0.00510,-26.5
0.00512,56.3
0.00514,56.3
0.00516,28.7
0.00518,56.3
0.00520,56.3
0.00522,56.3
0.00524,56.3
0.00526,56.3
0.00528,28.7
0.00530,56.3
0.00532,56.3
0.00534,56.3
0.00536,56.3
0.00538,56.3
0.00540,56.3
0.00542,28.7
0.00544,56.3
0.00546,56.3
0.00548,56.3
0.00550,56.3
0.00552,56.3
0.00554,28.7
0.00556,56.3
0.00558,56.3
0.00560,56.3
0.00562,56.3
0.00564,56.3
0.00566,56.3
0.00568,28.7
0.00570,56.3
0.00572,56.3
0.00574,56.3
0.00576,56.3
0.00578,56.3
0.00580,56.3
0.00582,-26.5
0.00584,56.3
0.00586,-26.5
0.00588,-26.5
0.00590,-26.5
0.00592,56.3
0.00594,28.7
0.00596,56.3
0.00598,56.3
0.00600,56.3
0.00602,56.3
0.00604,56.3
0.00606,56.3
0.00608,1.1
0.00610,-26.5
0.00612,56.3
0.00614,56.3
0.00616,56.3
0.00618,-26.5
0.00620,-26.5
0.00622,56.3
0.00624,56.3
0.00626,-26.5
0.00628,56.3
0.00630,-26.5
0.00632,56.3
0.00634,28.7
0.00636,-26.5
0.00638,56.3
0.00640,-26.5
0.00642,-26.5
0.00644,56.3
0.00646,28.7
0.00648,-26.5
0.00650,56.3
0.00652,56.3
0.00654,56.3
0.00656,-26.5
0.00658,-26.5
0.00660,-26.5
0.00662,56.3
0.00664,56.3
0.00666,-26.5
0.00668,56.3
0.00670,-26.5
0.00672,1.1
0.00674,56.3
0.00676,-26.5
0.00678,56.3
0.00680,56.3
0.00682,-26.5
0.00684,28.7
0.00686,56.3
0.00688,-26.5
0.00690,56.3
0.00692,56.3
0.00694,56.3
0.00696,56.3
0.00698,28.7
0.00700,56.3
0.00702,56.3
0.00704,56.3
0.00706,56.3
0.00708,56.3
0.00710,-26.5
0.00712,1.1
0.00714,56.3
0.00716,56.3
0.00718,-26.5
0.00720,-26.5
0.00722,56.3
0.00724,28.7
0.00726,-26.5
0.00728,56.3
0.00730,-26.5
0.00732,-26.5
0.00734,-26.5
0.00736,-26.5
0.00738,1.1
0.00740,56.3
0.00742,56.3
0.00744,56.3
0.00746,-26.5
0.00748,-26.5
0.00750,-26.5
0.00752,56.3
0.00754,56.3
0.00756,56.3
0.00758,-26.5
0.00760,56.3
0.00762,-26.5
0.00764,28.7
0.00766,-26.5
0.00768,-26.5
0.00770,56.3
0.00772,-26.5
0.00774,56.3
0.00776,-26.5
0.00778,28.7
0.00780,56.3
0.00782,56.3
0.00784,56.3
0.00786,-26.5
0.00788,-26.5
0.00790,1.1
0.00792,56.3
0.00794,56.3
0.00796,-26.5
0.00798,56.3
0.00800,-26.5
0.00802,-26.5
0.00804,28.7
0.00806,56.3
0.00808,56.3
