# Whack-O-Meter CSV Manager v2
# Original samples: 150000
# Samples/sec: 50000
# Prefix trimmed: 0.00000 - 1.61066 sec
# Suffix trimmed: 1.62594 - 2.99998 sec
# Event start: 1.61066 sec
# Event end: 1.62594 sec
# Baseline (N): 9.1
# Weapon type: Steel Test Ball Drop
# Category: Regenyei_Standard_Federschwert
# Nickname: 24 04 19 00001 3 · 6.3kN peak · slow decay
Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,4/19/2024 3:54 PM
Peak(N):,6279.3
Low(N):,-3388.4
Time (sec),Reading (N) (Whackometer 2-0)
1.61066,36.7
1.61068,64.4
1.61070,64.4
1.61072,64.4
1.61074,64.4
1.61076,64.4
1.61078,64.4
1.61080,36.7
1.61082,64.4
1.61084,64.4
1.61086,64.4
1.61088,64.4
1.61090,64.4
1.61092,64.4
1.61094,-3388.4
1.61096,92.0
1.61098,92.0
1.61100,92.0
1.61102,174.8
1.61104,202.5
1.61106,423.4
1.61108,810.2
1.61110,1169.2
1.61112,1417.8
1.61114,1749.3
1.61116,2053.1
1.61118,2191.2
1.61120,2301.7
1.61122,2467.5
1.61124,2633.2
1.61126,2826.6
1.61128,2826.6
1.61130,2964.7
1.61132,3379.0
1.61134,3710.5
1.61136,3876.2
1.61138,4069.5
1.61140,4483.9
1.61142,4843.0
1.61144,5146.8
1.61146,5588.7
1.61148,5837.3
1.61150,6003.1
1.61152,6141.2
1.61154,6279.3
1.61156,6058.3
1.61158,6030.7
1.61160,6030.7
1.61162,5726.9
1.61164,5284.9
1.61166,4953.4
1.61168,4732.5
1.61170,4483.9
1.61172,4069.5
1.61174,3848.6
1.61176,3710.5
1.61178,3517.1
1.61180,3213.3
1.61182,2854.2
1.61184,2605.6
1.61186,2301.7
1.61188,1832.2
1.61190,1307.3
1.61192,865.4
1.61194,506.3
1.61196,-18.5
1.61198,-460.5
1.61200,-791.9
1.61202,-1151.0
1.61204,-1344.4
1.61206,-1482.5
1.61208,-1703.4
1.61210,-1703.4
1.61212,-1896.8
1.61214,-1786.3
1.61216,-1454.8
1.61218,-1151.0
1.61220,-1012.9
1.61222,-681.4
1.61224,-460.5
1.61226,-350.0
1.61228,-239.5
1.61230,-156.6
1.61232,-46.1
1.61234,202.5
1.61236,451.1
1.61238,506.3
1.61240,837.8
1.61242,1196.9
1.61244,1528.3
1.61246,1942.6
1.61248,2301.7
1.61250,2495.1
1.61252,2743.7
1.61254,3075.1
1.61256,3185.6
1.61258,3268.5
1.61260,3296.1
1.61262,3489.5
1.61264,3406.6
1.61266,3379.0
1.61268,3185.6
1.61270,3075.1
1.61272,2937.0
1.61274,2854.2
1.61276,2716.1
1.61278,2605.6
1.61280,2412.2
1.61282,2384.6
1.61284,2274.1
1.61286,2191.2
1.61288,2080.8
1.61290,1970.3
1.61292,1970.3
1.61294,1804.5
1.61296,1638.8
1.61298,1528.3
1.61300,1417.8
1.61302,1307.3
1.61304,948.3
1.61306,644.4
1.61308,423.4
1.61310,174.8
1.61312,-46.1
1.61314,-239.5
1.61316,-460.5
1.61318,-460.5
1.61320,-488.1
1.61322,-570.9
1.61324,-460.5
1.61326,-460.5
1.61328,-377.6
1.61330,-350.0
1.61332,-377.6
1.61334,-377.6
1.61336,-350.0
1.61338,-460.5
1.61340,-350.0
1.61342,-377.6
1.61344,-460.5
1.61346,-570.9
1.61348,-570.9
1.61350,-488.1
1.61352,-460.5
1.61354,-488.1
1.61356,-350.0
1.61358,-350.0
1.61360,-239.5
1.61362,-46.1
1.61364,64.4
1.61366,174.8
1.61368,285.3
1.61370,506.3
1.61372,616.8
1.61374,727.3
1.61376,754.9
1.61378,920.6
1.61380,948.3
1.61382,948.3
1.61384,948.3
1.61386,948.3
1.61388,948.3
1.61390,1058.7
1.61392,1058.7
1.61394,1086.4
1.61396,1086.4
1.61398,1169.2
1.61400,1307.3
1.61402,1390.2
1.61404,1500.7
1.61406,1528.3
1.61408,1583.6
1.61410,1611.2
1.61412,1611.2
1.61414,1528.3
1.61416,1417.8
1.61418,1196.9
1.61420,1169.2
1.61422,1086.4
1.61424,975.9
1.61426,948.3
1.61428,865.4
1.61430,865.4
1.61432,754.9
1.61434,672.0
1.61436,616.8
1.61438,616.8
1.61440,616.8
1.61442,616.8
1.61444,533.9
1.61446,313.0
1.61448,202.5
1.61450,64.4
1.61452,-18.5
1.61454,-129.0
1.61456,-239.5
1.61458,-350.0
1.61460,-267.1
1.61462,-350.0
1.61464,-377.6
1.61466,-460.5
1.61468,-570.9
1.61470,-598.6
1.61472,-598.6
1.61474,-570.9
1.61476,-488.1
1.61478,-460.5
1.61480,-488.1
1.61482,-460.5
1.61484,-488.1
1.61486,-460.5
1.61488,-377.6
1.61490,-377.6
1.61492,-350.0
1.61494,-239.5
1.61496,-239.5
1.61498,-267.1
1.61500,-239.5
1.61502,-156.6
1.61504,-46.1
1.61506,-18.5
1.61508,64.4
1.61510,202.5
1.61512,313.0
1.61514,395.8
1.61516,423.4
1.61518,533.9
1.61520,533.9
1.61522,506.3
1.61524,533.9
1.61526,616.8
1.61528,533.9
1.61530,506.3
1.61532,506.3
1.61534,506.3
1.61536,506.3
1.61538,533.9
1.61540,616.8
1.61542,644.4
1.61544,727.3
1.61546,727.3
1.61548,699.7
1.61550,616.8
1.61552,533.9
1.61554,533.9
1.61556,506.3
1.61558,423.4
1.61560,285.3
1.61562,257.7
1.61564,285.3
1.61566,174.8
1.61568,174.8
1.61570,174.8
1.61572,92.0
1.61574,174.8
1.61576,119.6
1.61578,64.4
1.61580,-18.5
1.61582,-18.5
1.61584,-18.5
1.61586,-18.5
1.61588,-46.1
1.61590,-101.4
1.61592,-18.5
1.61594,-18.5
1.61596,-18.5
1.61598,-46.1
1.61600,-18.5
1.61602,64.4
1.61604,36.7
1.61606,64.4
1.61608,92.0
1.61610,64.4
1.61612,-18.5
1.61614,92.0
1.61616,92.0
1.61618,119.6
1.61620,92.0
1.61622,174.8
1.61624,202.5
1.61626,174.8
1.61628,285.3
1.61630,285.3
1.61632,202.5
1.61634,285.3
1.61636,313.0
1.61638,313.0
1.61640,202.5
1.61642,202.5
1.61644,285.3
1.61646,285.3
1.61648,202.5
1.61650,285.3
1.61652,313.0
1.61654,313.0
1.61656,313.0
1.61658,313.0
1.61660,285.3
1.61662,285.3
1.61664,202.5
1.61666,285.3
1.61668,202.5
1.61670,174.8
1.61672,174.8
1.61674,202.5
1.61676,92.0
1.61678,92.0
1.61680,174.8
1.61682,202.5
1.61684,202.5
1.61686,174.8
1.61688,230.1
1.61690,174.8
1.61692,174.8
1.61694,174.8
1.61696,174.8
1.61698,92.0
1.61700,92.0
1.61702,119.6
1.61704,174.8
1.61706,174.8
1.61708,174.8
1.61710,202.5
1.61712,202.5
1.61714,202.5
1.61716,285.3
1.61718,202.5
1.61720,202.5
1.61722,202.5
1.61724,285.3
1.61726,285.3
1.61728,202.5
1.61730,285.3
1.61732,313.0
1.61734,313.0
1.61736,313.0
1.61738,395.8
1.61740,395.8
1.61742,423.4
1.61744,451.1
1.61746,423.4
1.61748,423.4
1.61750,423.4
1.61752,506.3
1.61754,506.3
1.61756,423.4
1.61758,451.1
1.61760,506.3
1.61762,533.9
1.61764,533.9
1.61766,533.9
1.61768,533.9
1.61770,533.9
1.61772,533.9
1.61774,533.9
1.61776,533.9
1.61778,533.9
1.61780,533.9
1.61782,533.9
1.61784,616.8
1.61786,561.6
1.61788,533.9
1.61790,616.8
1.61792,616.8
1.61794,616.8
1.61796,644.4
1.61798,616.8
1.61800,589.2
1.61802,616.8
1.61804,616.8
1.61806,616.8
1.61808,616.8
1.61810,616.8
1.61812,616.8
1.61814,616.8
1.61816,616.8
1.61818,616.8
1.61820,616.8
1.61822,616.8
1.61824,644.4
1.61826,616.8
1.61828,589.2
1.61830,616.8
1.61832,616.8
1.61834,616.8
1.61836,533.9
1.61838,616.8
1.61840,616.8
1.61842,616.8
1.61844,616.8
1.61846,533.9
1.61848,533.9
1.61850,533.9
1.61852,533.9
1.61854,533.9
1.61856,561.6
1.61858,506.3
1.61860,506.3
1.61862,506.3
1.61864,506.3
1.61866,423.4
1.61868,423.4
1.61870,423.4
1.61872,423.4
1.61874,423.4
1.61876,395.8
1.61878,395.8
1.61880,395.8
1.61882,395.8
1.61884,451.1
1.61886,506.3
1.61888,533.9
1.61890,616.8
1.61892,644.4
1.61894,754.9
1.61896,865.4
1.61898,893.0
1.61900,948.3
1.61902,1058.7
1.61904,1196.9
1.61906,1307.3
1.61908,1417.8
1.61910,1611.2
1.61912,1749.3
1.61914,1859.8
1.61916,1942.6
1.61918,2053.1
1.61920,2191.2
1.61922,2191.2
1.61924,2191.2
1.61926,2246.5
1.61928,2274.1
1.61930,2274.1
1.61932,2274.1
1.61934,2301.7
1.61936,2301.7
1.61938,2274.1
1.61940,2246.5
1.61942,2191.2
1.61944,2163.6
1.61946,1970.3
1.61948,1832.2
1.61950,1749.3
1.61952,1638.8
1.61954,1473.1
1.61956,1279.7
1.61958,1196.9
1.61960,1086.4
1.61962,948.3
1.61964,948.3
1.61966,754.9
1.61968,727.3
1.61970,616.8
1.61972,533.9
1.61974,423.4
1.61976,313.0
1.61978,285.3
1.61980,174.8
1.61982,64.4
1.61984,-18.5
1.61986,-46.1
1.61988,-129.0
1.61990,-156.6
1.61992,-239.5
1.61994,-267.1
1.61996,-239.5
1.61998,-267.1
1.62000,-350.0
1.62002,-267.1
1.62004,-267.1
1.62006,-350.0
1.62008,-350.0
1.62010,-350.0
1.62012,-350.0
1.62014,-350.0
1.62016,-350.0
1.62018,-350.0
1.62020,-350.0
1.62022,-267.1
1.62024,-239.5
1.62026,-239.5
1.62028,-156.6
1.62030,-129.0
1.62032,-129.0
1.62034,-46.1
1.62036,-18.5
1.62038,92.0
1.62040,202.5
1.62042,395.8
1.62044,506.3
1.62046,533.9
1.62048,644.4
1.62050,644.4
1.62052,810.2
1.62054,865.4
1.62056,975.9
1.62058,1169.2
1.62060,1196.9
1.62062,1279.7
1.62064,1307.3
1.62066,1335.0
1.62068,1279.7
1.62070,1307.3
1.62072,1390.2
1.62074,1390.2
1.62076,1307.3
1.62078,1390.2
1.62080,1335.0
1.62082,1279.7
1.62084,1279.7
1.62086,1196.9
1.62088,1196.9
1.62090,1086.4
1.62092,975.9
1.62094,975.9
1.62096,754.9
1.62098,727.3
1.62100,616.8
1.62102,533.9
1.62104,533.9
1.62106,395.8
1.62108,202.5
1.62110,92.0
1.62112,-18.5
1.62114,-129.0
1.62116,-239.5
1.62118,-267.1
1.62120,-377.6
1.62122,-432.8
1.62124,-570.9
1.62126,-598.6
1.62128,-709.1
1.62130,-819.5
1.62132,-819.5
1.62134,-819.5
1.62136,-902.4
1.62138,-902.4
1.62140,-930.0
1.62142,-1012.9
1.62144,-1012.9
1.62146,-1012.9
1.62148,-930.0
1.62150,-847.2
1.62152,-791.9
1.62154,-709.1
1.62156,-598.6
1.62158,-570.9
1.62160,-488.1
1.62162,-377.6
1.62164,-239.5
1.62166,-46.1
1.62168,64.4
1.62170,92.0
1.62172,202.5
1.62174,313.0
1.62176,395.8
1.62178,478.7
1.62180,616.8
1.62182,727.3
1.62184,837.8
1.62186,948.3
1.62188,975.9
1.62190,1058.7
1.62192,1169.2
1.62194,1279.7
1.62196,1307.3
1.62198,1279.7
1.62200,1307.3
1.62202,1307.3
1.62204,1390.2
1.62206,1362.6
1.62208,1390.2
1.62210,1390.2
1.62212,1390.2
1.62214,1307.3
1.62216,1279.7
1.62218,1196.9
1.62220,1169.2
1.62222,1058.7
1.62224,948.3
1.62226,865.4
1.62228,837.8
1.62230,727.3
1.62232,616.8
1.62234,561.6
1.62236,395.8
1.62238,313.0
1.62240,202.5
1.62242,174.8
1.62244,92.0
1.62246,64.4
1.62248,-101.4
1.62250,-239.5
1.62252,-350.0
1.62254,-377.6
1.62256,-488.1
1.62258,-598.6
1.62260,-681.4
1.62262,-709.1
1.62264,-791.9
1.62266,-902.4
1.62268,-902.4
1.62270,-902.4
1.62272,-930.0
1.62274,-930.0
1.62276,-985.3
1.62278,-1012.9
